Timestamp, DeviceId, GPU Power (W), GPU Frequency (MHz), GPU Memory Utilization (%), GPU Energy Consumed (J)
2026-05-22T15:40:17.086,    8, 41.98, 1550, 1.63, 262144.00
2026-05-22T15:40:17.086,    9, 41.89, 1550, 1.63, 262144.00
2026-05-22T15:40:17.086,   10, 41.75, 1550, 1.63, 262144.00
2026-05-22T15:40:17.086,   11, 41.93, 1550, 1.63, 262144.00
2026-05-22T15:40:17.086,   12, 40.13, 1550, 1.63, 262144.00
2026-05-22T15:40:17.086,   13, 40.37, 1550, 1.63, 262144.00
2026-05-22T15:40:17.086,   14, 40.30, 1550, 1.63, 262144.00
2026-05-22T15:40:17.086,   15, 40.37, 1550, 1.61, 262144.00
2026-05-22T15:40:18.086,    0, 43.57, 1550, 8.14, 262144.00
2026-05-22T15:40:18.086,    1, 42.01, 1550, 8.14, 262144.00
2026-05-22T15:40:18.086,    2, 41.77, 1550, 14.66, 262144.00
2026-05-22T15:40:18.086,    3, 41.78, 1550, 8.14, 262144.00
2026-05-22T15:40:18.086,    4, 41.83, 1550, 1.63, 262144.00
2026-05-22T15:40:18.086,    5, 41.79, 1550, 1.63, 262144.00
2026-05-22T15:40:18.086,    6, 42.09, 1550, 1.63, 262144.00
2026-05-22T15:40:18.086,    7, 43.77, 1550, 1.63, 262144.00
2026-05-22T15:40:18.086,    8, 41.91, 1550, 1.63, 262144.00
2026-05-22T15:40:18.086,    9, 41.99, 1550, 1.63, 262144.00
2026-05-22T15:40:18.086,   10, 41.84, 1550, 1.63, 262144.00
2026-05-22T15:40:18.086,   11, 42.03, 1550, 1.63, 262144.00
2026-05-22T15:40:18.086,   12, 40.15, 1550, 1.63, 262144.00
2026-05-22T15:40:18.086,   13, 40.36, 1550, 1.63, 262144.00
2026-05-22T15:40:18.086,   14, 40.23, 1550, 1.63, 262144.00
2026-05-22T15:40:18.086,   15, 40.18, 1550, 1.61, 262144.00
2026-05-22T15:40:19.086,    0, 43.57, 1550, 8.14, 262144.00
