Timestamp, DeviceId, GPU Power (W), GPU Frequency (MHz), GPU Memory Utilization (%), GPU Energy Consumed (J)
2026-05-22T17:20:15.427,    0, 41.85, 1550, 0.86, 262144.00
2026-05-22T17:20:15.427,    1, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:20:15.427,    2, 41.96, 1550, 0.86, 262144.00
2026-05-22T17:20:15.427,    3, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:20:15.427,    4, 42.07, 1550, 0.86, 262144.00
2026-05-22T17:20:15.427,    5, 42.14, 1550, 0.86, 262144.00
2026-05-22T17:20:15.427,    6, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:20:15.427,    7, 43.78, 1550, 7.37, 262144.00
2026-05-22T17:20:15.427,    8, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:20:15.427,    9, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:20:15.427,   10, 41.96, 1550, 0.86, 262144.00
2026-05-22T17:20:15.427,   11, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:20:15.427,   12, 40.31, 1550, 0.86, 262144.00
2026-05-22T17:20:15.427,   13, 40.16, 1550, 0.86, 262144.00
2026-05-22T17:20:15.427,   14, 41.06, 1550, 0.86, 262144.00
2026-05-22T17:20:15.427,   15, 40.32, 1550, 0.85, 262144.00
2026-05-22T17:20:16.427,    0, 42.12, 1550, 0.86, 262144.00
2026-05-22T17:20:16.427,    1, 42.04, 1550, 0.86, 262144.00
2026-05-22T17:20:16.427,    2, 41.94, 1550, 0.86, 262144.00
2026-05-22T17:20:16.427,    3, 42.17, 1550, 0.86, 262144.00
2026-05-22T17:20:16.427,    4, 42.09, 1550, 0.86, 262144.00
2026-05-22T17:20:16.427,    5, 42.16, 1550, 0.86, 262144.00
2026-05-22T17:20:16.427,    6, 42.13, 1550, 0.86, 262144.00
2026-05-22T17:20:16.427,    7, 43.81, 1550, 7.37, 262144.00
2026-05-22T17:20:16.427,    8, 42.23, 1550, 0.86, 262144.00
2026-05-22T17:20:16.427,    9, 42.10, 1550, 0.86, 262144.00
2026-05-22T17:20:16.427,   10, 41.87, 1550, 0.86, 262144.00
2026-05-22T17:20:16.427,   11, 42.12, 1550, 0.86, 262144.00
2026-05-22T17:20:16.427,   12, 40.18, 1550, 0.86, 262144.00
2026-05-22T17:20:16.427,   13, 40.32, 1550, 0.86, 262144.00
2026-05-22T17:20:16.427,   14, 41.14, 1550, 0.86, 262144.00
2026-05-22T17:20:16.427,   15, 40.40, 1550, 0.85, 262144.00
2026-05-22T17:20:17.427,    0, 42.12, 1550, 0.86, 262144.00
2026-05-22T17:20:17.427,    1, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:20:17.427,    2, 41.92, 1550, 0.86, 262144.00
2026-05-22T17:20:17.427,    3, 41.90, 1550, 0.86, 262144.00
2026-05-22T17:20:17.427,    4, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:20:17.427,    5, 42.20, 1550, 0.86, 262144.00
2026-05-22T17:20:17.427,    6, 42.10, 1550, 0.86, 262144.00
2026-05-22T17:20:17.427,    7, 43.75, 1550, 7.37, 262144.00
2026-05-22T17:20:17.427,    8, 42.22, 1550, 0.86, 262144.00
2026-05-22T17:20:17.427,    9, 42.15, 1550, 0.86, 262144.00
2026-05-22T17:20:17.427,   10, 41.93, 1550, 0.86, 262144.00
2026-05-22T17:20:17.427,   11, 42.19, 1550, 0.86, 262144.00
2026-05-22T17:20:17.427,   12, 40.22, 1550, 0.86, 262144.00
2026-05-22T17:20:17.427,   13, 40.19, 1550, 0.86, 262144.00
2026-05-22T17:20:17.427,   14, 41.01, 1550, 0.86, 262144.00
2026-05-22T17:20:17.427,   15, 40.29, 1550, 0.85, 262144.00
2026-05-22T17:20:18.427,    0, 41.92, 1550, 0.86, 262144.00
2026-05-22T17:20:18.427,    1, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:20:18.427,    2, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:20:18.427,    3, 42.11, 1550, 0.86, 262144.00
2026-05-22T17:20:18.427,    4, 41.89, 1550, 0.86, 262144.00
2026-05-22T17:20:18.427,    5, 42.20, 1550, 0.86, 262144.00
2026-05-22T17:20:18.427,    6, 42.19, 1550, 0.86, 262144.00
2026-05-22T17:20:18.427,    7, 43.93, 1550, 7.37, 262144.00
2026-05-22T17:20:18.427,    8, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:20:18.427,    9, 42.18, 1550, 0.86, 262144.00
2026-05-22T17:20:18.427,   10, 42.19, 1550, 0.86, 262144.00
2026-05-22T17:20:18.427,   11, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:20:18.427,   12, 40.46, 1550, 0.86, 262144.00
2026-05-22T17:20:18.427,   13, 40.19, 1550, 0.86, 262144.00
2026-05-22T17:20:18.427,   14, 41.09, 1550, 0.86, 262144.00
2026-05-22T17:20:18.427,   15, 40.47, 1550, 0.85, 262144.00
2026-05-22T17:20:19.427,    0, 41.81, 1550, 0.86, 262144.00
2026-05-22T17:20:19.427,    1, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:20:19.427,    2, 41.86, 1550, 0.86, 262144.00
2026-05-22T17:20:19.427,    3, 41.97, 1550, 0.86, 262144.00
2026-05-22T17:20:19.427,    4, 41.90, 1550, 0.86, 262144.00
2026-05-22T17:20:19.427,    5, 42.04, 1550, 0.86, 262144.00
2026-05-22T17:20:19.427,    6, 42.04, 1550, 0.86, 262144.00
2026-05-22T17:20:19.427,    7, 43.78, 1550, 7.37, 262144.00
2026-05-22T17:20:19.427,    8, 41.89, 1550, 0.86, 262144.00
2026-05-22T17:20:19.427,    9, 42.14, 1550, 0.86, 262144.00
2026-05-22T17:20:19.427,   10, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:20:19.427,   11, 42.24, 1550, 0.86, 262144.00
2026-05-22T17:20:19.427,   12, 40.50, 1550, 0.86, 262144.00
2026-05-22T17:20:19.427,   13, 40.19, 1550, 0.86, 262144.00
2026-05-22T17:20:19.427,   14, 41.13, 1550, 0.86, 262144.00
2026-05-22T17:20:19.427,   15, 40.38, 1550, 0.85, 262144.00
2026-05-22T17:20:20.427,    0, 41.88, 1550, 0.86, 262144.00
2026-05-22T17:20:20.427,    1, 42.18, 1550, 0.86, 262144.00
2026-05-22T17:20:20.427,    2, 41.90, 1550, 0.86, 262144.00
2026-05-22T17:20:20.427,    3, 42.09, 1550, 0.86, 262144.00
2026-05-22T17:20:20.427,    4, 42.03, 1550, 0.86, 262144.00
2026-05-22T17:20:20.427,    5, 42.15, 1550, 0.86, 262144.00
2026-05-22T17:20:20.427,    6, 42.27, 1550, 0.86, 262144.00
2026-05-22T17:20:20.427,    7, 43.85, 1550, 7.37, 262144.00
2026-05-22T17:20:20.427,    8, 42.04, 1550, 0.86, 262144.00
2026-05-22T17:20:20.427,    9, 42.12, 1550, 0.86, 262144.00
2026-05-22T17:20:20.427,   10, 41.97, 1550, 0.86, 262144.00
2026-05-22T17:20:20.427,   11, 42.11, 1550, 0.86, 262144.00
2026-05-22T17:20:20.427,   12, 40.41, 1550, 0.86, 262144.00
2026-05-22T17:20:20.427,   13, 40.25, 1550, 0.86, 262144.00
2026-05-22T17:20:20.427,   14, 40.96, 1550, 0.86, 262144.00
2026-05-22T17:20:20.427,   15, 40.30, 1550, 0.85, 262144.00
2026-05-22T17:20:21.427,    0, 41.98, 1550, 0.86, 262144.00
2026-05-22T17:20:21.427,    1, 42.21, 1550, 0.86, 262144.00
2026-05-22T17:20:21.427,    2, 41.93, 1550, 0.86, 262144.00
2026-05-22T17:20:21.427,    3, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:20:21.427,    4, 41.89, 1550, 0.86, 262144.00
2026-05-22T17:20:21.427,    5, 42.18, 1550, 0.86, 262144.00
2026-05-22T17:20:21.427,    6, 41.97, 1550, 0.86, 262144.00
2026-05-22T17:20:21.427,    7, 43.80, 1550, 7.37, 262144.00
2026-05-22T17:20:21.427,    8, 42.16, 1550, 0.86, 262144.00
2026-05-22T17:20:21.427,    9, 42.07, 1550, 0.86, 262144.00
2026-05-22T17:20:21.427,   10, 42.26, 1550, 0.86, 262144.00
2026-05-22T17:20:21.427,   11, 42.19, 1550, 0.86, 262144.00
2026-05-22T17:20:21.427,   12, 40.47, 1550, 0.86, 262144.00
2026-05-22T17:20:21.427,   13, 40.33, 1550, 0.86, 262144.00
2026-05-22T17:20:21.427,   14, 41.28, 1550, 0.86, 262144.00
2026-05-22T17:20:21.427,   15, 40.43, 1550, 0.85, 262144.00
2026-05-22T17:20:22.427,    0, 42.17, 1550, 0.86, 262144.00
2026-05-22T17:20:22.427,    1, 42.17, 1550, 0.86, 262144.00
2026-05-22T17:20:22.427,    2, 42.06, 1550, 0.86, 262144.00
2026-05-22T17:20:22.427,    3, 42.11, 1550, 0.86, 262144.00
2026-05-22T17:20:22.427,    4, 41.79, 1550, 0.86, 262144.00
2026-05-22T17:20:22.427,    5, 42.06, 1550, 0.86, 262144.00
2026-05-22T17:20:22.427,    6, 41.87, 1550, 0.86, 262144.00
2026-05-22T17:20:22.427,    7, 43.80, 1550, 7.37, 262144.00
2026-05-22T17:20:22.427,    8, 42.15, 1550, 0.86, 262144.00
2026-05-22T17:20:22.427,    9, 41.93, 1550, 0.86, 262144.00
2026-05-22T17:20:22.427,   10, 42.08, 1550, 0.86, 262144.00
2026-05-22T17:20:22.427,   11, 42.11, 1550, 0.86, 262144.00
2026-05-22T17:20:22.427,   12, 40.50, 1550, 0.86, 262144.00
2026-05-22T17:20:22.427,   13, 40.24, 1550, 0.86, 262144.00
2026-05-22T17:20:22.427,   14, 41.08, 1550, 0.86, 262144.00
2026-05-22T17:20:22.427,   15, 40.42, 1550, 0.85, 262144.00
2026-05-22T17:20:23.427,    0, 42.18, 1550, 0.86, 262144.00
2026-05-22T17:20:23.427,    1, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:20:23.427,    2, 42.00, 1550, 0.86, 262144.00
2026-05-22T17:20:23.427,    3, 42.14, 1550, 0.86, 262144.00
2026-05-22T17:20:23.427,    4, 41.86, 1550, 0.86, 262144.00
2026-05-22T17:20:23.427,    5, 41.96, 1550, 0.86, 262144.00
2026-05-22T17:20:23.427,    6, 41.91, 1550, 0.86, 262144.00
2026-05-22T17:20:23.427,    7, 43.61, 1550, 7.37, 262144.00
2026-05-22T17:20:23.427,    8, 42.10, 1550, 0.86, 262144.00
2026-05-22T17:20:23.427,    9, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:20:23.427,   10, 42.07, 1550, 0.86, 262144.00
2026-05-22T17:20:23.427,   11, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:20:23.427,   12, 40.70, 1550, 0.86, 262144.00
2026-05-22T17:20:23.427,   13, 40.41, 1550, 0.86, 262144.00
2026-05-22T17:20:23.427,   14, 41.29, 1550, 0.86, 262144.00
2026-05-22T17:20:23.427,   15, 40.15, 1550, 0.85, 262144.00
2026-05-22T17:20:24.427,    0, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:20:24.427,    1, 42.20, 1550, 0.86, 262144.00
2026-05-22T17:20:24.427,    2, 41.99, 1550, 0.86, 262144.00
2026-05-22T17:20:24.427,    3, 41.90, 1550, 0.86, 262144.00
2026-05-22T17:20:24.427,    4, 42.04, 1550, 0.86, 262144.00
2026-05-22T17:20:24.427,    5, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:20:24.427,    6, 41.98, 1550, 0.86, 262144.00
2026-05-22T17:20:24.427,    7, 43.82, 1550, 7.37, 262144.00
2026-05-22T17:20:24.427,    8, 42.07, 1550, 0.86, 262144.00
2026-05-22T17:20:24.427,    9, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:20:24.427,   10, 42.19, 1550, 0.86, 262144.00
2026-05-22T17:20:24.427,   11, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:20:24.427,   12, 40.37, 1550, 0.86, 262144.00
2026-05-22T17:20:24.427,   13, 40.22, 1550, 0.86, 262144.00
2026-05-22T17:20:24.427,   14, 41.14, 1550, 0.86, 262144.00
2026-05-22T17:20:24.427,   15, 40.24, 1550, 0.85, 262144.00
2026-05-22T17:20:25.427,    0, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:20:25.427,    1, 42.03, 1550, 0.86, 262144.00
2026-05-22T17:20:25.427,    2, 42.12, 1550, 0.86, 262144.00
2026-05-22T17:20:25.427,    3, 42.04, 1550, 0.86, 262144.00
2026-05-22T17:20:25.427,    4, 41.86, 1550, 0.86, 262144.00
2026-05-22T17:20:25.427,    5, 41.88, 1550, 0.86, 262144.00
2026-05-22T17:20:25.427,    6, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:20:25.427,    7, 43.79, 1550, 7.37, 262144.00
2026-05-22T17:20:25.427,    8, 41.98, 1550, 0.86, 262144.00
2026-05-22T17:20:25.427,    9, 41.94, 1550, 0.86, 262144.00
2026-05-22T17:20:25.427,   10, 42.22, 1550, 0.86, 262144.00
2026-05-22T17:20:25.427,   11, 42.04, 1550, 0.86, 262144.00
2026-05-22T17:20:25.427,   12, 40.39, 1550, 0.86, 262144.00
2026-05-22T17:20:25.427,   13, 40.22, 1550, 0.86, 262144.00
2026-05-22T17:20:25.427,   14, 41.13, 1550, 0.86, 262144.00
2026-05-22T17:20:25.427,   15, 40.44, 1550, 0.85, 262144.00
2026-05-22T17:20:26.427,    0, 41.99, 1550, 0.86, 262144.00
2026-05-22T17:20:26.427,    1, 42.21, 1550, 0.86, 262144.00
2026-05-22T17:20:26.427,    2, 41.98, 1550, 0.86, 262144.00
2026-05-22T17:20:26.427,    3, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:20:26.427,    4, 41.85, 1550, 0.86, 262144.00
2026-05-22T17:20:26.427,    5, 41.79, 1550, 0.86, 262144.00
2026-05-22T17:20:26.427,    6, 41.99, 1550, 0.86, 262144.00
2026-05-22T17:20:26.427,    7, 43.77, 1550, 7.37, 262144.00
2026-05-22T17:20:26.427,    8, 41.98, 1550, 0.86, 262144.00
2026-05-22T17:20:26.427,    9, 41.97, 1550, 0.86, 262144.00
2026-05-22T17:20:26.427,   10, 42.00, 1550, 0.86, 262144.00
2026-05-22T17:20:26.427,   11, 42.18, 1550, 0.86, 262144.00
2026-05-22T17:20:26.427,   12, 40.34, 1550, 0.86, 262144.00
2026-05-22T17:20:26.427,   13, 40.34, 1550, 0.86, 262144.00
2026-05-22T17:20:26.427,   14, 41.14, 1550, 0.86, 262144.00
2026-05-22T17:20:26.427,   15, 40.52, 1550, 0.85, 262144.00
2026-05-22T17:20:27.427,    0, 41.94, 1550, 0.86, 262144.00
2026-05-22T17:20:27.427,    1, 42.14, 1550, 0.86, 262144.00
2026-05-22T17:20:27.427,    2, 42.20, 1550, 0.86, 262144.00
2026-05-22T17:20:27.427,    3, 41.90, 1550, 0.86, 262144.00
2026-05-22T17:20:27.427,    4, 41.82, 1550, 0.86, 262144.00
2026-05-22T17:20:27.427,    5, 41.95, 1550, 0.86, 262144.00
2026-05-22T17:20:27.427,    6, 41.94, 1550, 0.86, 262144.00
2026-05-22T17:20:27.427,    7, 43.76, 1550, 7.37, 262144.00
2026-05-22T17:20:27.427,    8, 42.15, 1550, 0.86, 262144.00
2026-05-22T17:20:27.427,    9, 41.97, 1550, 0.86, 262144.00
2026-05-22T17:20:27.427,   10, 42.06, 1550, 0.86, 262144.00
2026-05-22T17:20:27.427,   11, 42.04, 1550, 0.86, 262144.00
2026-05-22T17:20:27.427,   12, 40.50, 1550, 0.86, 262144.00
2026-05-22T17:20:27.427,   13, 40.36, 1550, 0.86, 262144.00
2026-05-22T17:20:27.427,   14, 41.29, 1550, 0.86, 262144.00
2026-05-22T17:20:27.427,   15, 40.31, 1550, 0.85, 262144.00
2026-05-22T17:20:28.427,    0, 42.04, 1550, 0.86, 262144.00
2026-05-22T17:20:28.427,    1, 42.24, 1550, 0.86, 262144.00
2026-05-22T17:20:28.427,    2, 42.07, 1550, 0.86, 262144.00
2026-05-22T17:20:28.427,    3, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:20:28.427,    4, 41.98, 1550, 0.86, 262144.00
2026-05-22T17:20:28.427,    5, 41.76, 1550, 0.86, 262144.00
2026-05-22T17:20:28.427,    6, 41.91, 1550, 0.86, 262144.00
2026-05-22T17:20:28.427,    7, 43.92, 1550, 7.37, 262144.00
2026-05-22T17:20:28.427,    8, 42.08, 1550, 0.86, 262144.00
2026-05-22T17:20:28.427,    9, 41.95, 1550, 0.86, 262144.00
2026-05-22T17:20:28.427,   10, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:20:28.427,   11, 41.98, 1550, 0.86, 262144.00
2026-05-22T17:20:28.427,   12, 40.46, 1550, 0.86, 262144.00
2026-05-22T17:20:28.427,   13, 40.22, 1550, 0.86, 262144.00
2026-05-22T17:20:28.427,   14, 41.27, 1550, 0.86, 262144.00
2026-05-22T17:20:28.427,   15, 40.35, 1550, 0.85, 262144.00
2026-05-22T17:20:29.427,    0, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:20:29.427,    1, 41.96, 1550, 0.86, 262144.00
2026-05-22T17:20:29.427,    2, 42.15, 1550, 0.86, 262144.00
2026-05-22T17:20:29.427,    3, 41.96, 1550, 0.86, 262144.00
2026-05-22T17:20:29.427,    4, 42.12, 1550, 0.86, 262144.00
2026-05-22T17:20:29.427,    5, 41.95, 1550, 0.86, 262144.00
2026-05-22T17:20:29.427,    6, 41.88, 1550, 0.86, 262144.00
2026-05-22T17:20:29.427,    7, 61.27, 2400, 0.86, 262144.00
2026-05-22T17:20:29.427,    8, 42.31, 1550, 0.86, 262144.00
2026-05-22T17:20:29.427,    9, 41.96, 1550, 0.86, 262144.00
2026-05-22T17:20:29.427,   10, 42.22, 1550, 0.86, 262144.00
2026-05-22T17:20:29.427,   11, 41.98, 1550, 0.86, 262144.00
2026-05-22T17:20:29.427,   12, 40.15, 1550, 0.86, 262144.00
2026-05-22T17:20:29.427,   13, 40.25, 1550, 0.86, 262144.00
2026-05-22T17:20:29.427,   14, 41.28, 1550, 0.86, 262144.00
2026-05-22T17:20:29.427,   15, 40.32, 1550, 0.85, 262144.00
2026-05-22T17:20:30.427,    0, 42.21, 1550, 0.86, 262144.00
2026-05-22T17:20:30.427,    1, 41.85, 1550, 0.86, 262144.00
2026-05-22T17:20:30.427,    2, 42.07, 1550, 0.86, 262144.00
2026-05-22T17:20:30.427,    3, 42.04, 1550, 0.86, 262144.00
2026-05-22T17:20:30.427,    4, 42.09, 1550, 0.86, 262144.00
2026-05-22T17:20:30.427,    5, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:20:30.427,    6, 41.82, 1550, 0.86, 262144.00
2026-05-22T17:20:30.427,    7, 50.54, 2400, 0.86, 262144.00
2026-05-22T17:20:30.427,    8, 42.18, 1550, 0.86, 262144.00
2026-05-22T17:20:30.427,    9, 41.89, 1550, 0.86, 262144.00
2026-05-22T17:20:30.427,   10, 41.94, 1550, 0.86, 262144.00
2026-05-22T17:20:30.427,   11, 41.95, 1550, 0.86, 262144.00
2026-05-22T17:20:30.427,   12, 40.23, 1550, 0.86, 262144.00
2026-05-22T17:20:30.427,   13, 40.25, 1550, 0.86, 262144.00
2026-05-22T17:20:30.427,   14, 41.25, 1550, 0.86, 262144.00
2026-05-22T17:20:30.427,   15, 40.37, 1550, 0.85, 262144.00
2026-05-22T17:20:31.427,    0, 42.14, 1550, 0.86, 262144.00
2026-05-22T17:20:31.427,    1, 42.04, 1550, 0.86, 262144.00
2026-05-22T17:20:31.427,    2, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:20:31.427,    3, 41.80, 1550, 0.86, 262144.00
2026-05-22T17:20:31.427,    4, 42.18, 1550, 0.86, 262144.00
2026-05-22T17:20:31.427,    5, 41.92, 1550, 0.86, 262144.00
2026-05-22T17:20:31.427,    6, 41.89, 1550, 0.86, 262144.00
2026-05-22T17:20:31.427,    7, 50.66, 2400, 0.86, 262144.00
2026-05-22T17:20:31.427,    8, 42.12, 1550, 0.86, 262144.00
2026-05-22T17:20:31.427,    9, 41.84, 1550, 0.86, 262144.00
2026-05-22T17:20:31.427,   10, 41.89, 1550, 0.86, 262144.00
2026-05-22T17:20:31.427,   11, 41.88, 1550, 0.86, 262144.00
2026-05-22T17:20:31.427,   12, 40.33, 1550, 0.86, 262144.00
2026-05-22T17:20:31.427,   13, 40.19, 1550, 0.86, 262144.00
2026-05-22T17:20:31.427,   14, 41.01, 1550, 0.86, 262144.00
2026-05-22T17:20:31.427,   15, 40.32, 1550, 0.85, 262144.00
2026-05-22T17:20:32.427,    0, 42.18, 1550, 0.86, 262144.00
2026-05-22T17:20:32.427,    1, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:20:32.427,    2, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:20:32.427,    3, 41.93, 1550, 0.86, 262144.00
2026-05-22T17:20:32.427,    4, 41.95, 1550, 0.86, 262144.00
2026-05-22T17:20:32.427,    5, 42.04, 1550, 0.86, 262144.00
2026-05-22T17:20:32.427,    6, 41.93, 1550, 0.86, 262144.00
2026-05-22T17:20:32.427,    7, 50.47, 2400, 0.86, 262144.00
2026-05-22T17:20:32.427,    8, 42.25, 1550, 0.86, 262144.00
2026-05-22T17:20:32.427,    9, 41.95, 1550, 0.86, 262144.00
2026-05-22T17:20:32.427,   10, 41.91, 1550, 0.86, 262144.00
2026-05-22T17:20:32.427,   11, 42.08, 1550, 0.86, 262144.00
2026-05-22T17:20:32.427,   12, 40.39, 1550, 0.86, 262144.00
2026-05-22T17:20:32.427,   13, 40.23, 1550, 0.86, 262144.00
2026-05-22T17:20:32.427,   14, 41.38, 1550, 0.86, 262144.00
2026-05-22T17:20:32.427,   15, 40.32, 1550, 0.85, 262144.00
2026-05-22T17:20:33.427,    0, 41.93, 1550, 0.86, 262144.00
2026-05-22T17:20:33.427,    1, 41.86, 1550, 0.86, 262144.00
2026-05-22T17:20:33.427,    2, 42.06, 1550, 0.86, 262144.00
2026-05-22T17:20:33.427,    3, 41.90, 1550, 0.86, 262144.00
2026-05-22T17:20:33.427,    4, 42.18, 1550, 0.86, 262144.00
2026-05-22T17:20:33.427,    5, 41.86, 1550, 0.86, 262144.00
2026-05-22T17:20:33.427,    6, 41.95, 1550, 0.86, 262144.00
2026-05-22T17:20:33.427,    7, 50.68, 2400, 0.86, 262144.00
2026-05-22T17:20:33.427,    8, 42.12, 1550, 0.86, 262144.00
2026-05-22T17:20:33.427,    9, 42.04, 1550, 0.86, 262144.00
2026-05-22T17:20:33.427,   10, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:20:33.427,   11, 42.04, 1550, 0.86, 262144.00
2026-05-22T17:20:33.427,   12, 40.29, 1550, 0.86, 262144.00
2026-05-22T17:20:33.427,   13, 40.35, 1550, 0.86, 262144.00
2026-05-22T17:20:33.427,   14, 41.22, 1550, 0.86, 262144.00
2026-05-22T17:20:33.427,   15, 40.40, 1550, 0.85, 262144.00
2026-05-22T17:20:34.427,    0, 41.88, 1550, 0.86, 262144.00
2026-05-22T17:20:34.427,    1, 42.03, 1550, 0.86, 262144.00
2026-05-22T17:20:34.427,    2, 42.00, 1550, 0.86, 262144.00
2026-05-22T17:20:34.427,    3, 41.99, 1550, 0.86, 262144.00
2026-05-22T17:20:34.427,    4, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:20:34.427,    5, 41.86, 1550, 0.86, 262144.00
2026-05-22T17:20:34.427,    6, 42.03, 1550, 0.86, 262144.00
2026-05-22T17:20:34.427,    7, 50.67, 2400, 0.86, 262144.00
2026-05-22T17:20:34.427,    8, 42.39, 1550, 0.86, 262144.00
2026-05-22T17:20:34.427,    9, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:20:34.427,   10, 41.92, 1550, 0.86, 262144.00
2026-05-22T17:20:34.427,   11, 41.88, 1550, 0.86, 262144.00
2026-05-22T17:20:34.427,   12, 40.37, 1550, 0.86, 262144.00
2026-05-22T17:20:34.427,   13, 40.37, 1550, 0.86, 262144.00
2026-05-22T17:20:34.427,   14, 41.45, 1550, 0.86, 262144.00
2026-05-22T17:20:34.427,   15, 40.35, 1550, 0.85, 262144.00
2026-05-22T17:20:35.427,    0, 41.84, 1550, 0.86, 262144.00
2026-05-22T17:20:35.427,    1, 41.94, 1550, 0.86, 262144.00
2026-05-22T17:20:35.427,    2, 41.88, 1550, 0.86, 262144.00
2026-05-22T17:20:35.427,    3, 41.99, 1550, 0.86, 262144.00
2026-05-22T17:20:35.427,    4, 42.25, 1550, 0.86, 262144.00
2026-05-22T17:20:35.427,    5, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:20:35.427,    6, 41.92, 1550, 0.86, 262144.00
2026-05-22T17:20:35.427,    7, 50.86, 2400, 0.86, 262144.00
2026-05-22T17:20:35.427,    8, 42.13, 1550, 0.86, 262144.00
2026-05-22T17:20:35.427,    9, 42.07, 1550, 0.86, 262144.00
2026-05-22T17:20:35.427,   10, 42.00, 1550, 0.86, 262144.00
2026-05-22T17:20:35.427,   11, 41.96, 1550, 0.86, 262144.00
2026-05-22T17:20:35.427,   12, 40.41, 1550, 0.86, 262144.00
