Timestamp, DeviceId, GPU Power (W), GPU Frequency (MHz), GPU Memory Utilization (%), GPU Energy Consumed (J)
2026-05-22T15:40:59.429,   15, 40.29, 1550, 1.61, 262144.00
2026-05-22T15:41:00.429,    0, 197.80, 2400, 8.58, 262144.00
2026-05-22T15:41:00.429,    1, 198.48, 2400, 8.58, 262144.00
2026-05-22T15:41:00.429,    2, 193.97, 2400, 8.58, 262144.00
2026-05-22T15:41:00.429,    3, 183.22, 2400, 15.09, 262144.00
2026-05-22T15:41:00.429,    4, 41.86, 1550, 1.63, 262144.00
2026-05-22T15:41:00.429,    5, 41.73, 1550, 1.63, 262144.00
2026-05-22T15:41:00.429,    6, 41.99, 1550, 1.63, 262144.00
2026-05-22T15:41:00.429,    7, 43.41, 1550, 1.63, 262144.00
2026-05-22T15:41:00.429,    8, 41.92, 1550, 1.63, 262144.00
2026-05-22T15:41:00.429,    9, 41.73, 1550, 1.63, 262144.00
2026-05-22T15:41:00.429,   10, 41.84, 1550, 1.63, 262144.00
2026-05-22T15:41:00.429,   11, 42.01, 1550, 1.63, 262144.00
2026-05-22T15:41:00.429,   12, 40.27, 1550, 1.63, 262144.00
2026-05-22T15:41:00.429,   13, 40.25, 1550, 1.63, 262144.00
2026-05-22T15:41:00.429,   14, 40.46, 1550, 1.63, 262144.00
2026-05-22T15:41:00.429,   15, 40.09, 1550, 1.61, 262144.00
2026-05-22T15:41:01.429,    0, 197.00, 2400, 8.58, 262144.00
2026-05-22T15:41:01.429,    1, 196.75, 2400, 8.58, 262144.00
2026-05-22T15:41:01.429,    2, 193.24, 2400, 8.58, 262144.00
2026-05-22T15:41:01.429,    3, 182.07, 2400, 15.09, 262144.00
2026-05-22T15:41:01.429,    4, 41.73, 1550, 1.63, 262144.00
2026-05-22T15:41:01.429,    5, 41.73, 1550, 1.63, 262144.00
2026-05-22T15:41:01.429,    6, 41.96, 1550, 1.63, 262144.00
2026-05-22T15:41:01.429,    7, 43.65, 1550, 1.63, 262144.00
2026-05-22T15:41:01.429,    8, 41.75, 1550, 1.63, 262144.00
2026-05-22T15:41:01.429,    9, 41.70, 1550, 1.63, 262144.00
2026-05-22T15:41:01.429,   10, 41.81, 1550, 1.63, 262144.00
2026-05-22T15:41:01.429,   11, 42.00, 1550, 1.63, 262144.00
2026-05-22T15:41:01.429,   12, 40.15, 1550, 1.63, 262144.00
2026-05-22T15:41:01.429,   13, 40.23, 1550, 1.63, 262144.00
2026-05-22T15:41:01.429,   14, 40.40, 1550, 1.63, 262144.00
2026-05-22T15:41:01.429,   15, 40.32, 1550, 1.61, 262144.00
2026-05-22T15:41:02.429,    0, 195.29, 2400, 8.58, 262144.00
2026-05-22T15:41:02.429,    1, 195.46, 2400, 8.58, 262144.00
2026-05-22T15:41:02.429,    2, 191.02, 2400, 8.58, 262144.00
2026-05-22T15:41:02.429,    3, 181.57, 2400, 15.09, 262144.00
2026-05-22T15:41:02.429,    4, 42.10, 1550, 1.63, 262144.00
2026-05-22T15:41:02.429,    5, 41.78, 1550, 1.63, 262144.00
2026-05-22T15:41:02.429,    6, 41.85, 1550, 1.63, 262144.00
2026-05-22T15:41:02.429,    7, 43.49, 1550, 1.63, 262144.00
2026-05-22T15:41:02.429,    8, 41.93, 1550, 1.63, 262144.00
2026-05-22T15:41:02.429,    9, 41.69, 1550, 1.63, 262144.00
2026-05-22T15:41:02.429,   10, 41.66, 1550, 1.63, 262144.00
2026-05-22T15:41:02.429,   11, 41.78, 1550, 1.63, 262144.00
2026-05-22T15:41:02.429,   12, 40.21, 1550, 1.63, 262144.00
2026-05-22T15:41:02.429,   13, 40.13, 1550, 1.63, 262144.00
2026-05-22T15:41:02.429,   14, 40.25, 1550, 1.63, 262144.00
2026-05-22T15:41:02.429,   15, 40.24, 1550, 1.61, 262144.00
2026-05-22T15:41:03.429,    0, 196.54, 2400, 8.58, 262144.00
2026-05-22T15:41:03.429,    1, 196.35, 2400, 8.58, 262144.00
2026-05-22T15:41:03.429,    2, 192.10, 2400, 8.58, 262144.00
2026-05-22T15:41:03.429,    3, 182.37, 2400, 15.09, 262144.00
2026-05-22T15:41:03.429,    4, 41.92, 1550, 1.63, 262144.00
2026-05-22T15:41:03.429,    5, 41.91, 1550, 1.63, 262144.00
2026-05-22T15:41:03.429,    6, 41.95, 1550, 1.63, 262144.00
2026-05-22T15:41:03.429,    7, 43.76, 1550, 1.63, 262144.00
2026-05-22T15:41:03.429,    8, 42.08, 1550, 1.63, 262144.00
2026-05-22T15:41:03.429,    9, 41.88, 1550, 1.63, 262144.00
2026-05-22T15:41:03.429,   10, 41.68, 1550, 1.63, 262144.00
2026-05-22T15:41:03.429,   11, 41.92, 1550, 1.63, 262144.00
2026-05-22T15:41:03.429,   12, 40.06, 1550, 1.63, 262144.00
2026-05-22T15:41:03.429,   13, 40.32, 1550, 1.63, 262144.00
2026-05-22T15:41:03.429,   14, 40.27, 1550, 1.63, 262144.00
2026-05-22T15:41:03.429,   15, 40.30, 1550, 1.61, 262144.00
2026-05-22T15:41:04.429,    0, 197.64, 2400, 8.58, 262144.00
2026-05-22T15:41:04.429,    1, 198.12, 2400, 8.58, 262144.00
2026-05-22T15:41:04.429,    2, 194.96, 2400, 8.58, 262144.00
2026-05-22T15:41:04.429,    3, 184.07, 2400, 15.09, 262144.00
2026-05-22T15:41:04.429,    4, 41.69, 1550, 1.63, 262144.00
2026-05-22T15:41:04.429,    5, 41.79, 1550, 1.63, 262144.00
2026-05-22T15:41:04.429,    6, 42.16, 1550, 1.63, 262144.00
2026-05-22T15:41:04.429,    7, 43.55, 1550, 1.63, 262144.00
2026-05-22T15:41:04.429,    8, 41.86, 1550, 1.63, 262144.00
2026-05-22T15:41:04.429,    9, 41.90, 1550, 1.63, 262144.00
2026-05-22T15:41:04.429,   10, 42.02, 1550, 1.63, 262144.00
2026-05-22T15:41:04.429,   11, 41.94, 1550, 1.63, 262144.00
2026-05-22T15:41:04.429,   12, 40.17, 1550, 1.63, 262144.00
2026-05-22T15:41:04.429,   13, 40.20, 1550, 1.63, 262144.00
2026-05-22T15:41:04.429,   14, 40.28, 1550, 1.63, 262144.00
2026-05-22T15:41:04.429,   15, 40.31, 1550, 1.61, 262144.00
2026-05-22T15:41:05.429,    0, 197.44, 2400, 8.58, 262144.00
2026-05-22T15:41:05.429,    1, 196.90, 2400, 8.58, 262144.00
2026-05-22T15:41:05.429,    2, 193.63, 2400, 8.58, 262144.00
2026-05-22T15:41:05.429,    3, 183.20, 2400, 15.09, 262144.00
2026-05-22T15:41:05.429,    4, 41.72, 1550, 1.63, 262144.00
2026-05-22T15:41:05.429,    5, 41.60, 1550, 1.63, 262144.00
2026-05-22T15:41:05.429,    6, 42.11, 1550, 1.63, 262144.00
2026-05-22T15:41:05.429,    7, 43.41, 1550, 1.63, 262144.00
2026-05-22T15:41:05.429,    8, 41.89, 1550, 1.63, 262144.00
2026-05-22T15:41:05.429,    9, 41.94, 1550, 1.63, 262144.00
2026-05-22T15:41:05.429,   10, 41.87, 1550, 1.63, 262144.00
2026-05-22T15:41:05.429,   11, 42.21, 1550, 1.63, 262144.00
2026-05-22T15:41:05.429,   12, 40.25, 1550, 1.63, 262144.00
2026-05-22T15:41:05.429,   13, 40.11, 1550, 1.63, 262144.00
2026-05-22T15:41:05.429,   14, 40.47, 1550, 1.63, 262144.00
2026-05-22T15:41:05.429,   15, 40.38, 1550, 1.61, 262144.00
2026-05-22T15:41:06.429,    0, 198.40, 2400, 8.58, 262144.00
2026-05-22T15:41:06.429,    1, 198.36, 2400, 8.58, 262144.00
2026-05-22T15:41:06.429,    2, 194.92, 2400, 8.58, 262144.00
2026-05-22T15:41:06.429,    3, 183.81, 2400, 15.09, 262144.00
2026-05-22T15:41:06.429,    4, 41.66, 1550, 1.63, 262144.00
2026-05-22T15:41:06.429,    5, 41.58, 1550, 1.63, 262144.00
2026-05-22T15:41:06.429,    6, 41.93, 1550, 1.63, 262144.00
2026-05-22T15:41:06.429,    7, 43.33, 1550, 1.63, 262144.00
2026-05-22T15:41:06.429,    8, 41.80, 1550, 1.63, 262144.00
2026-05-22T15:41:06.429,    9, 41.85, 1550, 1.63, 262144.00
2026-05-22T15:41:06.429,   10, 41.63, 1550, 1.63, 262144.00
2026-05-22T15:41:06.429,   11, 42.08, 1550, 1.63, 262144.00
2026-05-22T15:41:06.429,   12, 40.39, 1550, 1.63, 262144.00
2026-05-22T15:41:06.429,   13, 40.37, 1550, 1.63, 262144.00
2026-05-22T15:41:06.429,   14, 40.43, 1550, 1.63, 262144.00
2026-05-22T15:41:06.429,   15, 40.18, 1550, 1.61, 262144.00
2026-05-22T15:41:07.429,    0, 197.10, 2400, 8.58, 262144.00
2026-05-22T15:41:07.429,    1, 195.98, 2400, 8.58, 262144.00
2026-05-22T15:41:07.429,    2, 192.31, 2400, 8.58, 262144.00
2026-05-22T15:41:07.429,    3, 170.30, 2400, 8.58, 262144.00
2026-05-22T15:41:07.429,    4, 41.86, 1550, 1.63, 262144.00
2026-05-22T15:41:07.429,    5, 41.75, 1550, 1.63, 262144.00
2026-05-22T15:41:07.429,    6, 41.80, 1550, 1.63, 262144.00
2026-05-22T15:41:07.429,    7, 43.30, 1550, 1.63, 262144.00
2026-05-22T15:41:07.429,    8, 41.92, 1550, 1.63, 262144.00
2026-05-22T15:41:07.429,    9, 41.65, 1550, 1.63, 262144.00
2026-05-22T15:41:07.429,   10, 41.71, 1550, 1.63, 262144.00
2026-05-22T15:41:07.429,   11, 41.92, 1550, 1.63, 262144.00
2026-05-22T15:41:07.429,   12, 40.11, 1550, 1.63, 262144.00
2026-05-22T15:41:07.429,   13, 40.22, 1550, 1.63, 262144.00
2026-05-22T15:41:07.429,   14, 40.62, 1550, 1.63, 262144.00
2026-05-22T15:41:07.429,   15, 40.44, 1550, 1.61, 262144.00
2026-05-22T15:41:08.429,    0, 194.99, 2400, 8.58, 262144.00
2026-05-22T15:41:08.429,    1, 194.19, 2400, 8.58, 262144.00
2026-05-22T15:41:08.429,    2, 190.73, 2400, 8.58, 262144.00
2026-05-22T15:41:08.429,    3, 181.84, 2400, 8.58, 262144.00
2026-05-22T15:41:08.429,    4, 42.03, 1550, 1.63, 262144.00
2026-05-22T15:41:08.429,    5, 42.05, 1550, 1.63, 262144.00
2026-05-22T15:41:08.429,    6, 42.18, 1550, 1.63, 262144.00
2026-05-22T15:41:08.429,    7, 43.28, 1550, 1.63, 262144.00
2026-05-22T15:41:08.429,    8, 41.76, 1550, 1.63, 262144.00
2026-05-22T15:41:08.429,    9, 41.86, 1550, 1.63, 262144.00
2026-05-22T15:41:08.429,   10, 41.99, 1550, 1.63, 262144.00
2026-05-22T15:41:08.429,   11, 42.02, 1550, 1.63, 262144.00
2026-05-22T15:41:08.429,   12, 40.19, 1550, 1.63, 262144.00
2026-05-22T15:41:08.429,   13, 40.35, 1550, 1.63, 262144.00
2026-05-22T15:41:08.429,   14, 40.34, 1550, 1.63, 262144.00
2026-05-22T15:41:08.429,   15, 40.43, 1550, 1.61, 262144.00
2026-05-22T15:41:09.429,    0, 196.23, 2400, 8.58, 262144.00
2026-05-22T15:41:09.429,    1, 196.66, 2400, 8.58, 262144.00
2026-05-22T15:41:09.429,    2, 192.21, 2400, 8.58, 262144.00
2026-05-22T15:41:09.429,    3, 182.14, 2400, 8.58, 262144.00
2026-05-22T15:41:09.429,    4, 42.04, 1550, 1.63, 262144.00
2026-05-22T15:41:09.429,    5, 41.88, 1550, 1.63, 262144.00
2026-05-22T15:41:09.429,    6, 42.14, 1550, 1.63, 262144.00
2026-05-22T15:41:09.429,    7, 43.69, 1550, 1.63, 262144.00
2026-05-22T15:41:09.429,    8, 41.91, 1550, 1.63, 262144.00
2026-05-22T15:41:09.429,    9, 42.22, 1550, 1.63, 262144.00
2026-05-22T15:41:09.429,   10, 41.96, 1550, 1.63, 262144.00
2026-05-22T15:41:09.429,   11, 41.83, 1550, 1.63, 262144.00
2026-05-22T15:41:09.429,   12, 40.12, 1550, 1.63, 262144.00
2026-05-22T15:41:09.429,   13, 40.34, 1550, 1.63, 262144.00
2026-05-22T15:41:09.429,   14, 40.49, 1550, 1.63, 262144.00
2026-05-22T15:41:09.429,   15, 40.33, 1550, 1.61, 262144.00
2026-05-22T15:41:10.429,    0, 197.69, 2400, 8.58, 262144.00
2026-05-22T15:41:10.429,    1, 197.04, 2400, 8.58, 262144.00
2026-05-22T15:41:10.429,    2, 193.60, 2400, 8.58, 262144.00
2026-05-22T15:41:10.429,    3, 183.06, 2400, 8.58, 262144.00
2026-05-22T15:41:10.429,    4, 41.98, 1550, 1.63, 262144.00
2026-05-22T15:41:10.429,    5, 41.70, 1550, 1.63, 262144.00
2026-05-22T15:41:10.429,    6, 41.99, 1550, 1.63, 262144.00
2026-05-22T15:41:10.429,    7, 43.82, 1550, 1.63, 262144.00
2026-05-22T15:41:10.429,    8, 42.08, 1550, 1.63, 262144.00
2026-05-22T15:41:10.429,    9, 42.10, 1550, 1.63, 262144.00
2026-05-22T15:41:10.429,   10, 41.87, 1550, 1.63, 262144.00
2026-05-22T15:41:10.429,   11, 42.13, 1550, 1.63, 262144.00
2026-05-22T15:41:10.429,   12, 40.19, 1550, 1.63, 262144.00
2026-05-22T15:41:10.429,   13, 40.25, 1550, 1.63, 262144.00
2026-05-22T15:41:10.429,   14, 40.36, 1550, 1.63, 262144.00
2026-05-22T15:41:10.429,   15, 40.38, 1550, 1.61, 262144.00
2026-05-22T15:41:11.429,    0, 197.54, 2400, 8.58, 262144.00
2026-05-22T15:41:11.429,    1, 197.08, 2400, 8.58, 262144.00
2026-05-22T15:41:11.429,    2, 193.95, 2400, 8.58, 262144.00
2026-05-22T15:41:11.429,    3, 183.38, 2400, 8.58, 262144.00
2026-05-22T15:41:11.429,    4, 41.89, 1550, 1.63, 262144.00
2026-05-22T15:41:11.429,    5, 41.90, 1550, 1.63, 262144.00
2026-05-22T15:41:11.429,    6, 41.81, 1550, 1.63, 262144.00
2026-05-22T15:41:11.429,    7, 43.35, 1550, 1.63, 262144.00
2026-05-22T15:41:11.429,    8, 41.86, 1550, 1.63, 262144.00
2026-05-22T15:41:11.429,    9, 41.97, 1550, 1.63, 262144.00
2026-05-22T15:41:11.429,   10, 42.30, 1550, 1.63, 262144.00
2026-05-22T15:41:11.429,   11, 42.09, 1550, 1.63, 262144.00
2026-05-22T15:41:11.429,   12, 40.25, 1550, 1.63, 262144.00
2026-05-22T15:41:11.429,   13, 40.29, 1550, 1.63, 262144.00
2026-05-22T15:41:11.429,   14, 40.48, 1550, 1.63, 262144.00
2026-05-22T15:41:11.429,   15, 40.28, 1550, 1.61, 262144.00
2026-05-22T15:41:12.429,    0, 197.29, 2400, 8.58, 262144.00
2026-05-22T15:41:12.429,    1, 198.10, 2400, 8.58, 262144.00
2026-05-22T15:41:12.429,    2, 194.06, 2400, 8.58, 262144.00
2026-05-22T15:41:12.429,    3, 183.46, 2400, 8.58, 262144.00
2026-05-22T15:41:12.429,    4, 41.85, 1550, 1.63, 262144.00
2026-05-22T15:41:12.429,    5, 41.81, 1550, 1.63, 262144.00
2026-05-22T15:41:12.429,    6, 41.77, 1550, 1.63, 262144.00
2026-05-22T15:41:12.429,    7, 43.24, 1550, 1.63, 262144.00
2026-05-22T15:41:12.429,    8, 41.72, 1550, 1.63, 262144.00
2026-05-22T15:41:12.429,    9, 41.97, 1550, 1.63, 262144.00
2026-05-22T15:41:12.429,   10, 41.96, 1550, 1.63, 262144.00
2026-05-22T15:41:12.429,   11, 41.86, 1550, 1.63, 262144.00
2026-05-22T15:41:12.429,   12, 40.32, 1550, 1.63, 262144.00
2026-05-22T15:41:12.429,   13, 40.30, 1550, 1.63, 262144.00
2026-05-22T15:41:12.429,   14, 40.55, 1550, 1.63, 262144.00
2026-05-22T15:41:12.429,   15, 40.30, 1550, 1.61, 262144.00
2026-05-22T15:41:13.429,    0, 197.16, 2400, 8.58, 262144.00
2026-05-22T15:41:13.429,    1, 197.34, 2400, 8.58, 262144.00
2026-05-22T15:41:13.429,    2, 193.99, 2400, 8.58, 262144.00
2026-05-22T15:41:13.429,    3, 183.09, 2400, 8.58, 262144.00
2026-05-22T15:41:13.429,    4, 41.99, 1550, 1.63, 262144.00
2026-05-22T15:41:13.429,    5, 41.80, 1550, 1.63, 262144.00
2026-05-22T15:41:13.429,    6, 41.72, 1550, 1.63, 262144.00
2026-05-22T15:41:13.429,    7, 43.25, 1550, 1.63, 262144.00
2026-05-22T15:41:13.429,    8, 41.85, 1550, 1.63, 262144.00
2026-05-22T15:41:13.429,    9, 42.08, 1550, 1.63, 262144.00
2026-05-22T15:41:13.429,   10, 41.86, 1550, 1.63, 262144.00
2026-05-22T15:41:13.429,   11, 41.68, 1550, 1.63, 262144.00
2026-05-22T15:41:13.429,   12, 40.25, 1550, 1.63, 262144.00
2026-05-22T15:41:13.429,   13, 40.29, 1550, 1.63, 262144.00
2026-05-22T15:41:13.429,   14, 40.17, 1550, 1.63, 262144.00
2026-05-22T15:41:13.429,   15, 40.40, 1550, 1.61, 262144.00
2026-05-22T15:41:14.429,    0, 197.36, 2400, 8.58, 262144.00
2026-05-22T15:41:14.429,    1, 197.31, 2400, 8.58, 262144.00
2026-05-22T15:41:14.429,    2, 193.55, 2400, 8.58, 262144.00
2026-05-22T15:41:14.429,    3, 182.22, 2400, 8.58, 262144.00
2026-05-22T15:41:14.429,    4, 42.24, 1550, 1.63, 262144.00
2026-05-22T15:41:14.429,    5, 42.05, 1550, 1.63, 262144.00
2026-05-22T15:41:14.429,    6, 41.85, 1550, 1.63, 262144.00
2026-05-22T15:41:14.429,    7, 43.67, 1550, 1.63, 262144.00
2026-05-22T15:41:14.429,    8, 41.74, 1550, 1.63, 262144.00
2026-05-22T15:41:14.429,    9, 42.02, 1550, 1.63, 262144.00
2026-05-22T15:41:14.429,   10, 42.04, 1550, 1.63, 262144.00
2026-05-22T15:41:14.429,   11, 41.79, 1550, 1.63, 262144.00
2026-05-22T15:41:14.429,   12, 40.24, 1550, 1.63, 262144.00
