Timestamp, DeviceId, GPU Power (W), GPU Frequency (MHz), GPU Memory Utilization (%), GPU Energy Consumed (J)
2026-05-22T17:18:56.021,    2, 42.10, 1550, 0.86, 262144.00
2026-05-22T17:18:56.021,    3, 41.86, 1550, 0.86, 262144.00
2026-05-22T17:18:56.021,    4, 41.97, 1550, 0.86, 262144.00
2026-05-22T17:18:56.021,    5, 42.03, 1550, 7.37, 262144.00
2026-05-22T17:18:56.021,    6, 41.90, 1550, 0.86, 262144.00
2026-05-22T17:18:56.021,    7, 43.25, 1550, 0.86, 262144.00
2026-05-22T17:18:56.021,    8, 42.34, 1550, 0.86, 262144.00
2026-05-22T17:18:56.021,    9, 41.96, 1550, 0.86, 262144.00
2026-05-22T17:18:56.021,   10, 41.82, 1550, 0.86, 262144.00
2026-05-22T17:18:56.021,   11, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:18:56.021,   12, 40.42, 1550, 0.86, 262144.00
2026-05-22T17:18:56.021,   13, 40.10, 1550, 0.86, 262144.00
2026-05-22T17:18:56.021,   14, 41.00, 1550, 0.86, 262144.00
2026-05-22T17:18:56.021,   15, 40.36, 1550, 0.85, 262144.00
2026-05-22T17:18:57.021,    0, 42.20, 1550, 0.86, 262144.00
2026-05-22T17:18:57.021,    1, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:18:57.021,    2, 41.94, 1550, 0.86, 262144.00
2026-05-22T17:18:57.021,    3, 41.88, 1550, 0.86, 262144.00
2026-05-22T17:18:57.021,    4, 42.15, 1550, 0.86, 262144.00
2026-05-22T17:18:57.021,    5, 42.07, 1550, 7.37, 262144.00
2026-05-22T17:18:57.021,    6, 42.06, 1550, 0.86, 262144.00
2026-05-22T17:18:57.021,    7, 43.00, 1550, 0.86, 262144.00
2026-05-22T17:18:57.021,    8, 42.37, 1550, 0.86, 262144.00
2026-05-22T17:18:57.021,    9, 41.84, 1550, 0.86, 262144.00
2026-05-22T17:18:57.021,   10, 41.89, 1550, 0.86, 262144.00
2026-05-22T17:18:57.021,   11, 41.99, 1550, 0.86, 262144.00
2026-05-22T17:18:57.021,   12, 40.45, 1550, 0.86, 262144.00
2026-05-22T17:18:57.021,   13, 40.24, 1550, 0.86, 262144.00
2026-05-22T17:18:57.021,   14, 41.18, 1550, 0.86, 262144.00
2026-05-22T17:18:57.021,   15, 40.25, 1550, 0.85, 262144.00
2026-05-22T17:18:58.021,    0, 42.04, 1550, 0.86, 262144.00
2026-05-22T17:18:58.021,    1, 41.87, 1550, 0.86, 262144.00
2026-05-22T17:18:58.021,    2, 41.96, 1550, 0.86, 262144.00
2026-05-22T17:18:58.021,    3, 41.85, 1550, 0.86, 262144.00
2026-05-22T17:18:58.021,    4, 42.16, 1550, 0.86, 262144.00
2026-05-22T17:18:58.021,    5, 41.85, 1550, 7.37, 262144.00
2026-05-22T17:18:58.021,    6, 41.89, 1550, 0.86, 262144.00
2026-05-22T17:18:58.021,    7, 43.14, 1550, 0.86, 262144.00
2026-05-22T17:18:58.021,    8, 42.12, 1550, 0.86, 262144.00
2026-05-22T17:18:58.021,    9, 41.95, 1550, 0.86, 262144.00
2026-05-22T17:18:58.021,   10, 41.85, 1550, 0.86, 262144.00
2026-05-22T17:18:58.021,   11, 41.85, 1550, 0.86, 262144.00
2026-05-22T17:18:58.021,   12, 40.46, 1550, 0.86, 262144.00
2026-05-22T17:18:58.021,   13, 40.05, 1550, 0.86, 262144.00
2026-05-22T17:18:58.021,   14, 41.04, 1550, 0.86, 262144.00
2026-05-22T17:18:58.021,   15, 40.27, 1550, 0.85, 262144.00
2026-05-22T17:18:59.021,    0, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:18:59.021,    1, 42.11, 1550, 0.86, 262144.00
2026-05-22T17:18:59.021,    2, 41.79, 1550, 0.86, 262144.00
2026-05-22T17:18:59.021,    3, 41.82, 1550, 0.86, 262144.00
2026-05-22T17:18:59.021,    4, 42.26, 1550, 0.86, 262144.00
2026-05-22T17:18:59.021,    5, 42.04, 1550, 7.37, 262144.00
2026-05-22T17:18:59.021,    6, 41.79, 1550, 0.86, 262144.00
2026-05-22T17:18:59.021,    7, 43.07, 1550, 0.86, 262144.00
2026-05-22T17:18:59.021,    8, 42.29, 1550, 0.86, 262144.00
2026-05-22T17:18:59.021,    9, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:18:59.021,   10, 42.10, 1550, 0.86, 262144.00
2026-05-22T17:18:59.021,   11, 41.93, 1550, 0.86, 262144.00
2026-05-22T17:18:59.021,   12, 40.19, 1550, 0.86, 262144.00
2026-05-22T17:18:59.021,   13, 40.09, 1550, 0.86, 262144.00
2026-05-22T17:18:59.021,   14, 40.81, 1550, 0.86, 262144.00
2026-05-22T17:18:59.021,   15, 40.33, 1550, 0.85, 262144.00
2026-05-22T17:19:00.021,    0, 41.90, 1550, 0.86, 262144.00
2026-05-22T17:19:00.021,    1, 42.10, 1550, 0.86, 262144.00
2026-05-22T17:19:00.021,    2, 41.93, 1550, 0.86, 262144.00
2026-05-22T17:19:00.021,    3, 41.97, 1550, 0.86, 262144.00
2026-05-22T17:19:00.021,    4, 42.07, 1550, 0.86, 262144.00
2026-05-22T17:19:00.021,    5, 41.87, 1550, 7.37, 262144.00
2026-05-22T17:19:00.021,    6, 41.81, 1550, 0.86, 262144.00
2026-05-22T17:19:00.021,    7, 43.04, 1550, 0.86, 262144.00
2026-05-22T17:19:00.021,    8, 42.15, 1550, 0.86, 262144.00
2026-05-22T17:19:00.021,    9, 42.03, 1550, 0.86, 262144.00
2026-05-22T17:19:00.021,   10, 41.92, 1550, 0.86, 262144.00
2026-05-22T17:19:00.021,   11, 41.98, 1550, 0.86, 262144.00
2026-05-22T17:19:00.021,   12, 40.33, 1550, 0.86, 262144.00
2026-05-22T17:19:00.021,   13, 40.24, 1550, 0.86, 262144.00
2026-05-22T17:19:00.021,   14, 40.92, 1550, 0.86, 262144.00
2026-05-22T17:19:00.021,   15, 40.30, 1550, 0.85, 262144.00
2026-05-22T17:19:01.021,    0, 41.92, 1550, 0.86, 262144.00
2026-05-22T17:19:01.021,    1, 41.99, 1550, 0.86, 262144.00
2026-05-22T17:19:01.021,    2, 41.96, 1550, 0.86, 262144.00
2026-05-22T17:19:01.021,    3, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:19:01.021,    4, 42.12, 1550, 0.86, 262144.00
2026-05-22T17:19:01.021,    5, 41.90, 1550, 7.37, 262144.00
2026-05-22T17:19:01.021,    6, 42.18, 1550, 0.86, 262144.00
2026-05-22T17:19:01.021,    7, 43.28, 1550, 0.86, 262144.00
2026-05-22T17:19:01.021,    8, 42.10, 1550, 0.86, 262144.00
2026-05-22T17:19:01.021,    9, 42.20, 1550, 0.86, 262144.00
2026-05-22T17:19:01.021,   10, 41.87, 1550, 0.86, 262144.00
2026-05-22T17:19:01.021,   11, 41.87, 1550, 0.86, 262144.00
2026-05-22T17:19:01.021,   12, 40.43, 1550, 0.86, 262144.00
2026-05-22T17:19:01.021,   13, 40.02, 1550, 0.86, 262144.00
2026-05-22T17:19:01.021,   14, 40.87, 1550, 0.86, 262144.00
2026-05-22T17:19:01.021,   15, 40.27, 1550, 0.85, 262144.00
2026-05-22T17:19:02.021,    0, 42.04, 1550, 0.86, 262144.00
2026-05-22T17:19:02.021,    1, 42.07, 1550, 0.86, 262144.00
2026-05-22T17:19:02.021,    2, 41.88, 1550, 0.86, 262144.00
2026-05-22T17:19:02.021,    3, 42.21, 1550, 0.86, 262144.00
2026-05-22T17:19:02.021,    4, 42.16, 1550, 0.86, 262144.00
2026-05-22T17:19:02.021,    5, 41.91, 1550, 7.37, 262144.00
2026-05-22T17:19:02.021,    6, 42.07, 1550, 0.86, 262144.00
2026-05-22T17:19:02.021,    7, 43.30, 1550, 0.86, 262144.00
2026-05-22T17:19:02.021,    8, 42.22, 1550, 0.86, 262144.00
2026-05-22T17:19:02.021,    9, 41.92, 1550, 0.86, 262144.00
2026-05-22T17:19:02.021,   10, 41.97, 1550, 0.86, 262144.00
2026-05-22T17:19:02.021,   11, 41.97, 1550, 0.86, 262144.00
2026-05-22T17:19:02.021,   12, 40.35, 1550, 0.86, 262144.00
2026-05-22T17:19:02.021,   13, 40.14, 1550, 0.86, 262144.00
2026-05-22T17:19:02.021,   14, 40.86, 1550, 0.86, 262144.00
2026-05-22T17:19:02.021,   15, 40.27, 1550, 0.85, 262144.00
2026-05-22T17:19:03.021,    0, 41.89, 1550, 0.86, 262144.00
2026-05-22T17:19:03.021,    1, 41.89, 1550, 0.86, 262144.00
2026-05-22T17:19:03.021,    2, 41.81, 1550, 0.86, 262144.00
2026-05-22T17:19:03.021,    3, 42.08, 1550, 0.86, 262144.00
2026-05-22T17:19:03.021,    4, 42.15, 1550, 0.86, 262144.00
2026-05-22T17:19:03.021,    5, 41.81, 1550, 7.37, 262144.00
2026-05-22T17:19:03.021,    6, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:19:03.021,    7, 43.37, 1550, 0.86, 262144.00
2026-05-22T17:19:03.021,    8, 42.20, 1550, 0.86, 262144.00
2026-05-22T17:19:03.021,    9, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:19:03.021,   10, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:19:03.021,   11, 42.03, 1550, 0.86, 262144.00
2026-05-22T17:19:03.021,   12, 40.29, 1550, 0.86, 262144.00
2026-05-22T17:19:03.021,   13, 40.02, 1550, 0.86, 262144.00
2026-05-22T17:19:03.021,   14, 40.95, 1550, 0.86, 262144.00
2026-05-22T17:19:03.021,   15, 40.44, 1550, 0.85, 262144.00
2026-05-22T17:19:04.021,    0, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:19:04.021,    1, 41.87, 1550, 0.86, 262144.00
2026-05-22T17:19:04.021,    2, 41.80, 1550, 0.86, 262144.00
2026-05-22T17:19:04.021,    3, 42.17, 1550, 0.86, 262144.00
2026-05-22T17:19:04.021,    4, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:19:04.021,    5, 41.92, 1550, 7.37, 262144.00
2026-05-22T17:19:04.021,    6, 42.14, 1550, 0.86, 262144.00
2026-05-22T17:19:04.021,    7, 43.38, 1550, 0.86, 262144.00
2026-05-22T17:19:04.021,    8, 41.99, 1550, 0.86, 262144.00
2026-05-22T17:19:04.021,    9, 42.22, 1550, 0.86, 262144.00
2026-05-22T17:19:04.021,   10, 42.07, 1550, 0.86, 262144.00
2026-05-22T17:19:04.021,   11, 41.97, 1550, 0.86, 262144.00
2026-05-22T17:19:04.021,   12, 40.31, 1550, 0.86, 262144.00
2026-05-22T17:19:04.021,   13, 40.13, 1550, 0.86, 262144.00
2026-05-22T17:19:04.021,   14, 40.88, 1550, 0.86, 262144.00
2026-05-22T17:19:04.021,   15, 40.28, 1550, 0.85, 262144.00
2026-05-22T17:19:05.021,    0, 42.04, 1550, 0.86, 262144.00
2026-05-22T17:19:05.021,    1, 41.74, 1550, 0.86, 262144.00
2026-05-22T17:19:05.021,    2, 42.11, 1550, 0.86, 262144.00
2026-05-22T17:19:05.021,    3, 42.19, 1550, 0.86, 262144.00
2026-05-22T17:19:05.021,    4, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:19:05.021,    5, 41.98, 1550, 7.37, 262144.00
2026-05-22T17:19:05.021,    6, 42.22, 1550, 0.86, 262144.00
2026-05-22T17:19:05.021,    7, 43.53, 1550, 0.86, 262144.00
2026-05-22T17:19:05.021,    8, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:19:05.021,    9, 42.00, 1550, 0.86, 262144.00
2026-05-22T17:19:05.021,   10, 42.03, 1550, 0.86, 262144.00
2026-05-22T17:19:05.021,   11, 41.96, 1550, 0.86, 262144.00
2026-05-22T17:19:05.021,   12, 40.29, 1550, 0.86, 262144.00
2026-05-22T17:19:05.021,   13, 40.07, 1550, 0.86, 262144.00
2026-05-22T17:19:05.021,   14, 41.04, 1550, 0.86, 262144.00
2026-05-22T17:19:05.021,   15, 40.42, 1550, 0.85, 262144.00
2026-05-22T17:19:06.021,    0, 41.87, 1550, 0.86, 262144.00
2026-05-22T17:19:06.021,    1, 42.15, 1550, 0.86, 262144.00
2026-05-22T17:19:06.021,    2, 41.86, 1550, 0.86, 262144.00
2026-05-22T17:19:06.021,    3, 42.07, 1550, 0.86, 262144.00
2026-05-22T17:19:06.021,    4, 41.87, 1550, 0.86, 262144.00
2026-05-22T17:19:06.021,    5, 41.98, 1550, 7.37, 262144.00
2026-05-22T17:19:06.021,    6, 42.03, 1550, 0.86, 262144.00
2026-05-22T17:19:06.021,    7, 43.16, 1550, 0.86, 262144.00
2026-05-22T17:19:06.021,    8, 42.15, 1550, 0.86, 262144.00
2026-05-22T17:19:06.021,    9, 42.19, 1550, 0.86, 262144.00
2026-05-22T17:19:06.021,   10, 42.17, 1550, 0.86, 262144.00
2026-05-22T17:19:06.021,   11, 42.19, 1550, 0.86, 262144.00
2026-05-22T17:19:06.021,   12, 40.30, 1550, 0.86, 262144.00
2026-05-22T17:19:06.021,   13, 40.17, 1550, 0.86, 262144.00
2026-05-22T17:19:06.021,   14, 40.97, 1550, 0.86, 262144.00
2026-05-22T17:19:06.021,   15, 40.30, 1550, 0.85, 262144.00
2026-05-22T17:19:07.021,    0, 41.89, 1550, 0.86, 262144.00
2026-05-22T17:19:07.021,    1, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:19:07.021,    2, 41.84, 1550, 0.86, 262144.00
2026-05-22T17:19:07.021,    3, 42.15, 1550, 0.86, 262144.00
2026-05-22T17:19:07.021,    4, 41.89, 1550, 0.86, 262144.00
2026-05-22T17:19:07.021,    5, 41.98, 1550, 7.37, 262144.00
2026-05-22T17:19:07.021,    6, 41.97, 1550, 0.86, 262144.00
2026-05-22T17:19:07.021,    7, 43.20, 1550, 0.86, 262144.00
2026-05-22T17:19:07.021,    8, 42.12, 1550, 0.86, 262144.00
2026-05-22T17:19:07.021,    9, 42.12, 1550, 0.86, 262144.00
2026-05-22T17:19:07.021,   10, 42.10, 1550, 0.86, 262144.00
2026-05-22T17:19:07.021,   11, 42.14, 1550, 0.86, 262144.00
2026-05-22T17:19:07.021,   12, 40.40, 1550, 0.86, 262144.00
2026-05-22T17:19:07.021,   13, 40.18, 1550, 0.86, 262144.00
2026-05-22T17:19:07.021,   14, 41.14, 1550, 0.86, 262144.00
2026-05-22T17:19:07.021,   15, 40.45, 1550, 0.85, 262144.00
2026-05-22T17:19:08.021,    0, 41.89, 1550, 0.86, 262144.00
2026-05-22T17:19:08.021,    1, 41.95, 1550, 0.86, 262144.00
2026-05-22T17:19:08.021,    2, 42.08, 1550, 0.86, 262144.00
2026-05-22T17:19:08.021,    3, 41.94, 1550, 0.86, 262144.00
2026-05-22T17:19:08.021,    4, 41.95, 1550, 0.86, 262144.00
2026-05-22T17:19:08.021,    5, 42.12, 1550, 7.37, 262144.00
2026-05-22T17:19:08.021,    6, 42.16, 1550, 0.86, 262144.00
2026-05-22T17:19:08.021,    7, 43.33, 1550, 0.86, 262144.00
2026-05-22T17:19:08.021,    8, 42.08, 1550, 0.86, 262144.00
2026-05-22T17:19:08.021,    9, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:19:08.021,   10, 42.07, 1550, 0.86, 262144.00
2026-05-22T17:19:08.021,   11, 41.98, 1550, 0.86, 262144.00
2026-05-22T17:19:08.021,   12, 40.40, 1550, 0.86, 262144.00
2026-05-22T17:19:08.021,   13, 40.08, 1550, 0.86, 262144.00
2026-05-22T17:19:08.021,   14, 41.04, 1550, 0.86, 262144.00
2026-05-22T17:19:08.021,   15, 40.28, 1550, 0.85, 262144.00
2026-05-22T17:19:09.021,    0, 41.72, 1550, 0.86, 262144.00
2026-05-22T17:19:09.021,    1, 42.14, 1550, 0.86, 262144.00
2026-05-22T17:19:09.021,    2, 41.84, 1550, 0.86, 262144.00
2026-05-22T17:19:09.021,    3, 41.99, 1550, 0.86, 262144.00
2026-05-22T17:19:09.021,    4, 41.85, 1550, 0.86, 262144.00
2026-05-22T17:19:09.021,    5, 60.30, 2400, 0.86, 262144.00
2026-05-22T17:19:09.021,    6, 42.17, 1550, 0.86, 262144.00
2026-05-22T17:19:09.021,    7, 43.13, 1550, 0.86, 262144.00
2026-05-22T17:19:09.021,    8, 42.11, 1550, 0.86, 262144.00
2026-05-22T17:19:09.021,    9, 42.17, 1550, 0.86, 262144.00
2026-05-22T17:19:09.021,   10, 41.94, 1550, 0.86, 262144.00
2026-05-22T17:19:09.021,   11, 42.14, 1550, 0.86, 262144.00
2026-05-22T17:19:09.021,   12, 40.42, 1550, 0.86, 262144.00
2026-05-22T17:19:09.021,   13, 40.09, 1550, 0.86, 262144.00
2026-05-22T17:19:09.021,   14, 41.07, 1550, 0.86, 262144.00
2026-05-22T17:19:09.021,   15, 40.40, 1550, 0.85, 262144.00
2026-05-22T17:19:10.021,    0, 42.16, 1550, 0.86, 262144.00
2026-05-22T17:19:10.021,    1, 42.11, 1550, 0.86, 262144.00
2026-05-22T17:19:10.021,    2, 41.99, 1550, 0.86, 262144.00
2026-05-22T17:19:10.021,    3, 42.14, 1550, 0.86, 262144.00
2026-05-22T17:19:10.021,    4, 41.90, 1550, 0.86, 262144.00
2026-05-22T17:19:10.021,    5, 49.01, 2400, 0.86, 262144.00
2026-05-22T17:19:10.021,    6, 42.14, 1550, 0.86, 262144.00
2026-05-22T17:19:10.021,    7, 43.22, 1550, 0.86, 262144.00
2026-05-22T17:19:10.021,    8, 42.03, 1550, 0.86, 262144.00
2026-05-22T17:19:10.021,    9, 41.95, 1550, 0.86, 262144.00
2026-05-22T17:19:10.021,   10, 41.95, 1550, 0.86, 262144.00
2026-05-22T17:19:10.021,   11, 42.09, 1550, 0.86, 262144.00
2026-05-22T17:19:10.021,   12, 40.29, 1550, 0.86, 262144.00
2026-05-22T17:19:10.021,   13, 39.99, 1550, 0.86, 262144.00
2026-05-22T17:19:10.021,   14, 41.10, 1550, 0.86, 262144.00
2026-05-22T17:19:10.021,   15, 40.34, 1550, 0.85, 262144.00
2026-05-22T17:19:11.021,    0, 42.16, 1550, 0.86, 262144.00
2026-05-22T17:19:11.021,    1, 42.09, 1550, 0.86, 262144.00
2026-05-22T17:19:11.021,    2, 41.99, 1550, 0.86, 262144.00
2026-05-22T17:19:11.021,    3, 42.08, 1550, 0.86, 262144.00
2026-05-22T17:19:11.021,    4, 41.87, 1550, 0.86, 262144.00
2026-05-22T17:19:11.021,    5, 48.99, 2400, 0.86, 262144.00
2026-05-22T17:19:11.021,    6, 42.03, 1550, 0.86, 262144.00
2026-05-22T17:19:11.021,    7, 43.33, 1550, 0.86, 262144.00
2026-05-22T17:19:11.021,    8, 42.12, 1550, 0.86, 262144.00
2026-05-22T17:19:11.021,    9, 42.14, 1550, 0.86, 262144.00
2026-05-22T17:19:11.021,   10, 42.19, 1550, 0.86, 262144.00
2026-05-22T17:19:11.021,   11, 41.97, 1550, 0.86, 262144.00
2026-05-22T17:19:11.021,   12, 40.36, 1550, 0.86, 262144.00
2026-05-22T17:19:11.021,   13, 40.11, 1550, 0.86, 262144.00
2026-05-22T17:19:11.021,   14, 40.94, 1550, 0.86, 262144.00
2026-05-22T17:19:11.021,   15, 40.26, 1550, 0.85, 262144.00
2026-05-22T17:19:12.021,    0, 42.17, 1550, 0.86, 262144.00
2026-05-22T17:19:12.021,    1, 42.12, 1550, 0.86, 262144.00
2026-05-22T17:19:12.021,    2, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:19:12.021,    3, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:19:12.021,    4, 41.90, 1550, 0.86, 262144.00
2026-05-22T17:19:12.021,    5, 49.00, 2400, 0.86, 262144.00
2026-05-22T17:19:12.021,    6, 42.15, 1550, 0.86, 262144.00
2026-05-22T17:19:12.021,    7, 43.20, 1550, 0.86, 262144.00
2026-05-22T17:19:12.021,    8, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:19:12.021,    9, 41.82, 1550, 0.86, 262144.00
2026-05-22T17:19:12.021,   10, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:19:12.021,   11, 42.19, 1550, 0.86, 262144.00
2026-05-22T17:19:12.021,   12, 40.41, 1550, 0.86, 262144.00
2026-05-22T17:19:12.021,   13, 40.09, 1550, 0.86, 262144.00
2026-05-22T17:19:12.021,   14, 41.29, 1550, 0.86, 262144.00
2026-05-22T17:19:12.021,   15, 40.36, 1550, 0.85, 262144.00
2026-05-22T17:19:13.021,    0, 42.04, 1550, 0.86, 262144.00
2026-05-22T17:19:13.021,    1, 42.23, 1550, 0.86, 262144.00
2026-05-22T17:19:13.021,    2, 41.89, 1550, 0.86, 262144.00
2026-05-22T17:19:13.021,    3, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:19:13.021,    4, 41.89, 1550, 0.86, 262144.00
2026-05-22T17:19:13.021,    5, 49.01, 2400, 0.86, 262144.00
2026-05-22T17:19:13.021,    6, 41.91, 1550, 0.86, 262144.00
2026-05-22T17:19:13.021,    7, 43.31, 1550, 0.86, 262144.00
2026-05-22T17:19:13.021,    8, 42.12, 1550, 0.86, 262144.00
2026-05-22T17:19:13.021,    9, 41.89, 1550, 0.86, 262144.00
2026-05-22T17:19:13.021,   10, 41.95, 1550, 0.86, 262144.00
2026-05-22T17:19:13.021,   11, 42.19, 1550, 0.86, 262144.00
2026-05-22T17:19:13.021,   12, 40.25, 1550, 0.86, 262144.00
2026-05-22T17:19:13.021,   13, 40.09, 1550, 0.86, 262144.00
2026-05-22T17:19:13.021,   14, 41.16, 1550, 0.86, 262144.00
2026-05-22T17:19:13.021,   15, 40.33, 1550, 0.85, 262144.00
2026-05-22T17:19:14.021,    0, 42.20, 1550, 0.86, 262144.00
2026-05-22T17:19:14.021,    1, 42.19, 1550, 0.86, 262144.00
2026-05-22T17:19:14.021,    2, 42.02, 1550, 0.86, 262144.00
2026-05-22T17:19:14.021,    3, 41.87, 1550, 0.86, 262144.00
2026-05-22T17:19:14.021,    4, 41.90, 1550, 0.86, 262144.00
2026-05-22T17:19:14.021,    5, 49.02, 2400, 0.86, 262144.00
2026-05-22T17:19:14.021,    6, 41.91, 1550, 0.86, 262144.00
2026-05-22T17:19:14.021,    7, 43.19, 1550, 0.86, 262144.00
2026-05-22T17:19:14.021,    8, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:19:14.021,    9, 42.06, 1550, 0.86, 262144.00
2026-05-22T17:19:14.021,   10, 42.24, 1550, 0.86, 262144.00
2026-05-22T17:19:14.021,   11, 42.14, 1550, 0.86, 262144.00
2026-05-22T17:19:14.021,   12, 40.21, 1550, 0.86, 262144.00
2026-05-22T17:19:14.021,   13, 40.09, 1550, 0.86, 262144.00
2026-05-22T17:19:14.021,   14, 41.19, 1550, 0.86, 262144.00
2026-05-22T17:19:14.021,   15, 40.30, 1550, 0.85, 262144.00
2026-05-22T17:19:15.021,    0, 42.13, 1550, 0.86, 262144.00
2026-05-22T17:19:15.021,    1, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:19:15.021,    2, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:19:15.021,    3, 41.81, 1550, 0.86, 262144.00
2026-05-22T17:19:15.021,    4, 42.05, 1550, 0.86, 262144.00
2026-05-22T17:19:15.021,    5, 49.19, 2400, 0.86, 262144.00
2026-05-22T17:19:15.021,    6, 41.88, 1550, 0.86, 262144.00
2026-05-22T17:19:15.021,    7, 43.11, 1550, 0.86, 262144.00
2026-05-22T17:19:15.021,    8, 41.88, 1550, 0.86, 262144.00
2026-05-22T17:19:15.021,    9, 42.08, 1550, 0.86, 262144.00
2026-05-22T17:19:15.021,   10, 42.08, 1550, 0.86, 262144.00
2026-05-22T17:19:15.021,   11, 42.01, 1550, 0.86, 262144.00
2026-05-22T17:19:15.021,   12, 40.40, 1550, 0.86, 262144.00
