Timestamp, DeviceId, GPU Utilization (%), GPU Power (W), GPU Frequency (MHz), GPU Core Temperature (Celsius Degree), GPU Memory Temperature (Celsius Degree), GPU Memory Utilization (%), GPU Memory Read (kB/s), GPU Memory Write (kB/s), GPU EU Array Active (%), GPU EU Array Stall (%), GPU EU Array Idle (%)
2026-05-22T15:33:22.042,   15, 0.00, 40.39, 1550, 32.00, 30.00, 0.85,   56,  770, 0.00, 0.00, 100.00
2026-05-22T15:33:23.041,    0, 22.17, 193.83, 2400, 69.00, 48.00, 7.81, 75717070, 45362844, 67.00, 32.00, 1.00
2026-05-22T15:33:23.041,    1, 0.00, 42.06, 1550, 43.00, 38.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:33:23.041,    2, 0.00, 41.95, 1550, 32.00, 30.00, 0.86,   56,  773, 0.00, 0.00, 100.00
2026-05-22T15:33:23.041,    3, 0.00, 42.10, 1550, 32.00, 30.00, 0.86,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:33:23.041,    4, 0.00, 42.08, 1550, 32.00, 30.00, 0.86,   54,  772, 0.00, 0.00, 100.00
2026-05-22T15:33:23.041,    5, 0.00, 42.13, 1550, 32.00, 30.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:33:23.041,    6, 0.00, 42.04, 1550, 36.00, 32.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:33:23.041,    7, 0.00, 41.95, 1550, 36.00, 32.00, 0.86,   36,  438, 0.00, 0.00, 100.00
2026-05-22T15:33:23.041,    8, 0.00, 41.90, 1550, 32.00, 32.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:33:23.041,    9, 0.00, 41.93, 1550, 33.00, 30.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:33:23.041,   10, 0.00, 41.77, 1550, 34.00, 32.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:33:23.041,   11, 0.00, 41.81, 1550, 34.00, 32.00, 0.86,   20,  332, 0.00, 0.00, 100.00
2026-05-22T15:33:23.042,   12, 0.00, 40.02, 1550, 34.00, 32.00, 0.86,    0,    0, 0.00, 0.00, 100.00
