Timestamp, DeviceId, GPU Utilization (%), GPU Power (W), GPU Frequency (MHz), GPU Core Temperature (Celsius Degree), GPU Memory Temperature (Celsius Degree), GPU Memory Utilization (%), GPU Memory Read (kB/s), GPU Memory Write (kB/s), GPU EU Array Active (%), GPU EU Array Stall (%), GPU EU Array Idle (%)
2026-05-22T15:40:07.990,    0, 0.00, 43.88, 1550, 55.00, 60.00, 8.14,    0,    0, 78.00, 21.00, 1.00
2026-05-22T15:40:07.990,    1, 0.00, 43.77, 1550, 55.00, 60.00, 8.14,   51,  763, 62.00, 37.00, 1.00
2026-05-22T15:40:07.990,    2, 0.00, 42.08, 1550, 44.00, 42.00, 14.66,   53,  759, 75.00, 24.00, 1.00
2026-05-22T15:40:07.990,    3, 0.00, 42.00, 1550, 41.00, 40.00, 8.14,   53,  757, 0.00, 0.00, 100.00
2026-05-22T15:40:07.990,    4, 0.00, 41.83, 1550, 32.00, 32.00, 1.63,   53,  758, 0.00, 0.00, 100.00
2026-05-22T15:40:07.990,    5, 0.00, 41.90, 1550, 32.00, 30.00, 1.63,   52,  754, 0.00, 0.00, 100.00
2026-05-22T15:40:07.990,    6, 0.00, 41.76, 1550, 38.00, 36.00, 1.63,   52,  754, 0.00, 0.00, 100.00
2026-05-22T15:40:07.990,    7, 0.00, 43.41, 1550, 38.00, 36.00, 1.63,   54,  751, 0.00, 0.00, 100.00
2026-05-22T15:40:07.990,    8, 0.00, 41.86, 1550, 33.00, 32.00, 1.63,   52,  749, 0.00, 0.00, 100.00
2026-05-22T15:40:07.990,    9, 0.00, 41.95, 1550, 33.00, 30.00, 1.63,   54,  747, 0.00, 0.00, 100.00
2026-05-22T15:40:07.990,   10, 0.00, 41.84, 1550, 34.00, 32.00, 1.63,   52,  744, 0.00, 0.00, 100.00
2026-05-22T15:40:07.990,   11, 0.00, 41.75, 1550, 34.00, 32.00, 1.63,   34,  421, 0.00, 0.00, 100.00
2026-05-22T15:40:07.990,   12, 0.00, 40.12, 1550, 34.00, 32.00, 1.63,   51,  738, 0.00, 0.00, 100.00
2026-05-22T15:40:07.990,   13, 0.00, 40.39, 1550, 34.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:07.990,   14, 0.00, 40.41, 1550, 32.00, 30.00, 1.63,   49,  659, 0.00, 0.00, 100.00
2026-05-22T15:40:07.990,   15, 0.00, 40.28, 1550, 32.00, 30.00, 1.61,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:08.990,    0, 0.00, 43.81, 1550, 54.00, 60.00, 8.14,    0,    0, 78.00, 21.00, 1.00
2026-05-22T15:40:08.990,    1, 0.00, 43.81, 1550, 54.00, 60.00, 8.14,    0,    0, 62.00, 37.00, 1.00
2026-05-22T15:40:08.990,    2, 0.00, 42.09, 1550, 43.00, 42.00, 14.66,    0,    0, 75.00, 24.00, 1.00
2026-05-22T15:40:08.990,    3, 0.00, 42.19, 1550, 41.00, 40.00, 8.14,   16,  332, 0.00, 0.00, 100.00
2026-05-22T15:40:08.990,    4, 0.00, 41.97, 1550, 32.00, 32.00, 1.63,   18,  334, 0.00, 0.00, 100.00
2026-05-22T15:40:08.990,    5, 0.00, 42.20, 1550, 32.00, 30.00, 1.63,   54,  771, 0.00, 0.00, 100.00
2026-05-22T15:40:08.990,    6, 0.00, 41.90, 1550, 38.00, 36.00, 1.63,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:08.990,    7, 0.00, 43.47, 1550, 38.00, 36.00, 1.63,   54,  771, 0.00, 0.00, 100.00
2026-05-22T15:40:08.990,    8, 0.00, 41.97, 1550, 33.00, 32.00, 1.63,   54,  771, 0.00, 0.00, 100.00
2026-05-22T15:40:08.990,    9, 0.00, 41.87, 1550, 33.00, 30.00, 1.63,   54,  771, 0.00, 0.00, 100.00
2026-05-22T15:40:08.990,   10, 0.00, 41.82, 1550, 34.00, 32.00, 1.63,   56,  771, 0.00, 0.00, 100.00
2026-05-22T15:40:08.990,   11, 0.00, 41.72, 1550, 34.00, 32.00, 1.63,   54,  773, 0.00, 0.00, 100.00
2026-05-22T15:40:08.990,   12, 0.00, 40.09, 1550, 34.00, 32.00, 1.63,   54,  773, 0.00, 0.00, 100.00
2026-05-22T15:40:08.990,   13, 0.00, 40.35, 1550, 34.00, 32.00, 1.63,   54,  773, 0.00, 0.00, 100.00
2026-05-22T15:40:08.990,   14, 0.00, 40.25, 1550, 32.00, 30.00, 1.63,   56,  771, 0.00, 0.00, 100.00
2026-05-22T15:40:08.990,   15, 0.00, 40.15, 1550, 32.00, 30.00, 1.61,   54,  771, 0.00, 0.00, 100.00
2026-05-22T15:40:09.990,    0, 0.00, 43.74, 1550, 54.00, 60.00, 8.14,   21,  379, 78.00, 21.00, 1.00
2026-05-22T15:40:09.990,    1, 0.00, 43.47, 1550, 54.00, 60.00, 8.14,   35,  435, 62.00, 37.00, 1.00
2026-05-22T15:40:09.990,    2, 0.00, 42.06, 1550, 43.00, 42.00, 14.66,   35,  437, 75.00, 24.00, 1.00
2026-05-22T15:40:09.990,    3, 0.00, 42.16, 1550, 41.00, 40.00, 8.14,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:09.990,    4, 0.00, 42.08, 1550, 32.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:09.990,    5, 0.00, 41.99, 1550, 32.00, 30.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:09.990,    6, 0.00, 41.86, 1550, 38.00, 36.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:09.990,    7, 0.00, 43.76, 1550, 38.00, 36.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:09.990,    8, 0.00, 42.10, 1550, 33.00, 32.00, 1.63,    5,  130, 0.00, 0.00, 100.00
2026-05-22T15:40:09.990,    9, 0.00, 41.94, 1550, 34.00, 30.00, 1.63,   17,  331, 0.00, 0.00, 100.00
2026-05-22T15:40:09.990,   10, 0.00, 41.77, 1550, 34.00, 32.00, 1.63,   53,  764, 0.00, 0.00, 100.00
2026-05-22T15:40:09.990,   11, 0.00, 41.70, 1550, 34.00, 32.00, 1.63,   53,  760, 0.00, 0.00, 100.00
2026-05-22T15:40:09.990,   12, 0.00, 40.16, 1550, 34.00, 32.00, 1.63,   53,  762, 0.00, 0.00, 100.00
2026-05-22T15:40:09.990,   13, 0.00, 40.17, 1550, 34.00, 32.00, 1.63,   53,  760, 0.00, 0.00, 100.00
2026-05-22T15:40:09.990,   14, 0.00, 40.06, 1550, 32.00, 30.00, 1.63,   53,  760, 0.00, 0.00, 100.00
2026-05-22T15:40:09.990,   15, 0.00, 40.22, 1550, 32.00, 30.00, 1.61,   55,  762, 0.00, 0.00, 100.00
2026-05-22T15:40:10.990,    0, 0.00, 43.58, 1550, 53.00, 60.00, 8.14,   53,  768, 78.00, 21.00, 1.00
2026-05-22T15:40:10.990,    1, 0.00, 43.67, 1550, 53.00, 60.00, 8.14,   53,  768, 62.00, 37.00, 1.00
2026-05-22T15:40:10.990,    2, 0.00, 42.02, 1550, 43.00, 42.00, 14.66,   55,  768, 75.00, 24.00, 1.00
2026-05-22T15:40:10.990,    3, 0.00, 41.79, 1550, 41.00, 40.00, 8.14,   53,  766, 0.00, 0.00, 100.00
2026-05-22T15:40:10.990,    4, 0.00, 41.96, 1550, 32.00, 32.00, 1.63,   53,  767, 0.00, 0.00, 100.00
2026-05-22T15:40:10.990,    5, 0.00, 41.77, 1550, 32.00, 30.00, 1.63,   35,  436, 0.00, 0.00, 100.00
2026-05-22T15:40:10.990,    6, 0.00, 41.68, 1550, 38.00, 36.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:10.990,    7, 0.00, 43.77, 1550, 38.00, 36.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:10.990,    8, 0.00, 42.08, 1550, 33.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:10.990,    9, 0.00, 41.96, 1550, 33.00, 30.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:10.990,   10, 0.00, 41.95, 1550, 34.00, 32.00, 1.63,   17,  331, 0.00, 0.00, 100.00
2026-05-22T15:40:10.990,   11, 0.00, 41.95, 1550, 34.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:10.990,   12, 0.00, 40.39, 1550, 34.00, 32.00, 1.63,   53,  762, 0.00, 0.00, 100.00
2026-05-22T15:40:10.990,   13, 0.00, 40.20, 1550, 34.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:10.990,   14, 0.00, 40.26, 1550, 32.00, 30.00, 1.63,   53,  760, 0.00, 0.00, 100.00
2026-05-22T15:40:10.990,   15, 0.00, 40.35, 1550, 32.00, 30.00, 1.61,   51,  760, 0.00, 0.00, 100.00
2026-05-22T15:40:11.989,    0, 0.00, 43.48, 1550, 52.00, 60.00, 8.14,   54,  772, 78.00, 21.00, 1.00
2026-05-22T15:40:11.989,    1, 0.00, 43.66, 1550, 53.00, 60.00, 8.14,   53,  768, 62.00, 37.00, 1.00
2026-05-22T15:40:11.990,    2, 0.00, 42.04, 1550, 42.00, 42.00, 14.66,   53,  768, 75.00, 24.00, 1.00
2026-05-22T15:40:11.990,    3, 0.00, 41.81, 1550, 40.00, 40.00, 8.14,   54,  772, 0.00, 0.00, 100.00
2026-05-22T15:40:11.990,    4, 0.00, 41.90, 1550, 32.00, 32.00, 1.63,   53,  768, 0.00, 0.00, 100.00
2026-05-22T15:40:11.990,    5, 0.00, 41.66, 1550, 32.00, 30.00, 1.63,   53,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:11.990,    6, 0.00, 41.74, 1550, 38.00, 36.00, 1.63,   53,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:11.990,    7, 0.00, 43.56, 1550, 38.00, 36.00, 1.63,   53,  768, 0.00, 0.00, 100.00
2026-05-22T15:40:11.990,    8, 0.00, 41.90, 1550, 33.00, 32.00, 1.63,   35,  437, 0.00, 0.00, 100.00
2026-05-22T15:40:11.990,    9, 0.00, 41.63, 1550, 33.00, 30.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:11.990,   10, 0.00, 41.91, 1550, 34.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:11.990,   11, 0.00, 41.86, 1550, 34.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:11.990,   12, 0.00, 40.13, 1550, 34.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:11.990,   13, 0.00, 40.11, 1550, 34.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:11.990,   14, 0.00, 40.37, 1550, 32.00, 30.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:11.990,   15, 0.00, 40.25, 1550, 32.00, 30.00, 1.61,   55,  768, 0.00, 0.00, 100.00
2026-05-22T15:40:12.989,    0, 0.00, 43.95, 1550, 52.00, 60.00, 8.14,   18,  334, 78.00, 21.00, 1.00
2026-05-22T15:40:12.989,    1, 0.00, 43.78, 1550, 52.00, 60.00, 8.14,   53,  770, 62.00, 37.00, 1.00
2026-05-22T15:40:12.989,    2, 0.00, 42.11, 1550, 42.00, 42.00, 14.66,   56,  770, 75.00, 24.00, 1.00
2026-05-22T15:40:12.989,    3, 0.00, 42.11, 1550, 40.00, 40.00, 8.14,   53,  768, 0.00, 0.00, 100.00
2026-05-22T15:40:12.990,    4, 0.00, 41.89, 1550, 32.00, 32.00, 1.63,   56,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:12.990,    5, 0.00, 41.55, 1550, 32.00, 30.00, 1.63,   56,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:12.990,    6, 0.00, 41.84, 1550, 38.00, 36.00, 1.63,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:12.990,    7, 0.00, 43.63, 1550, 38.00, 36.00, 1.63,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:40:12.990,    8, 0.00, 41.94, 1550, 33.00, 32.00, 1.63,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:12.990,    9, 0.00, 41.94, 1550, 34.00, 30.00, 1.63,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:40:12.990,   10, 0.00, 41.87, 1550, 34.00, 32.00, 1.63,   56,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:12.990,   11, 0.00, 41.96, 1550, 34.00, 32.00, 1.63,   36,  438, 0.00, 0.00, 100.00
2026-05-22T15:40:12.990,   12, 0.00, 40.22, 1550, 34.00, 32.00, 1.63,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:12.990,   13, 0.00, 40.33, 1550, 34.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:12.990,   14, 0.00, 40.37, 1550, 32.00, 30.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:12.990,   15, 0.00, 40.41, 1550, 32.00, 30.00, 1.61,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:13.989,    0, 0.00, 43.73, 1550, 51.00, 60.00, 8.14,    0,    0, 78.00, 21.00, 1.00
2026-05-22T15:40:13.989,    1, 0.00, 42.12, 1550, 52.00, 60.00, 8.14,    0,    0, 62.00, 37.00, 1.00
2026-05-22T15:40:13.990,    2, 0.00, 42.18, 1550, 42.00, 42.00, 14.66,    0,    0, 75.00, 24.00, 1.00
2026-05-22T15:40:13.990,    3, 0.00, 41.99, 1550, 40.00, 40.00, 8.14,   52,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:13.990,    4, 0.00, 41.91, 1550, 32.00, 32.00, 1.63,   18,  332, 0.00, 0.00, 100.00
2026-05-22T15:40:13.990,    5, 0.00, 41.89, 1550, 32.00, 30.00, 1.63,   54,  772, 0.00, 0.00, 100.00
2026-05-22T15:40:13.990,    6, 0.00, 42.03, 1550, 38.00, 36.00, 1.63,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:40:13.990,    7, 0.00, 43.53, 1550, 38.00, 36.00, 1.63,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:13.990,    8, 0.00, 42.02, 1550, 33.00, 32.00, 1.63,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:13.990,    9, 0.00, 41.76, 1550, 33.00, 30.00, 1.63,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:13.990,   10, 0.00, 41.72, 1550, 34.00, 32.00, 1.63,   54,  772, 0.00, 0.00, 100.00
2026-05-22T15:40:13.990,   11, 0.00, 41.96, 1550, 34.00, 32.00, 1.63,   54,  772, 0.00, 0.00, 100.00
2026-05-22T15:40:13.990,   12, 0.00, 40.20, 1550, 34.00, 32.00, 1.63,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:13.990,   13, 0.00, 40.24, 1550, 34.00, 32.00, 1.63,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:13.990,   14, 0.00, 40.19, 1550, 32.00, 30.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:13.990,   15, 0.00, 40.32, 1550, 32.00, 30.00, 1.61,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:14.989,    0, 0.00, 43.59, 1550, 51.00, 60.00, 8.14,   16,  250, 78.00, 21.00, 1.00
2026-05-22T15:40:14.989,    1, 0.00, 42.03, 1550, 51.00, 60.00, 8.14,   35,  437, 62.00, 37.00, 1.00
2026-05-22T15:40:14.989,    2, 0.00, 42.14, 1550, 41.00, 42.00, 14.66,   37,  435, 75.00, 24.00, 1.00
2026-05-22T15:40:14.990,    3, 0.00, 42.13, 1550, 40.00, 40.00, 8.14,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:14.990,    4, 0.00, 41.92, 1550, 32.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:14.990,    5, 0.00, 41.92, 1550, 32.00, 30.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:14.990,    6, 0.00, 42.00, 1550, 38.00, 36.00, 1.63,   16,  334, 0.00, 0.00, 100.00
2026-05-22T15:40:14.990,    7, 0.00, 43.70, 1550, 38.00, 36.00, 1.63,   18,  332, 0.00, 0.00, 100.00
2026-05-22T15:40:14.990,    8, 0.00, 42.07, 1550, 33.00, 32.00, 1.63,   24,  388, 0.00, 0.00, 100.00
2026-05-22T15:40:14.990,    9, 0.00, 41.88, 1550, 34.00, 30.00, 1.63,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:14.990,   10, 0.00, 41.72, 1550, 34.00, 32.00, 1.63,   55,  768, 0.00, 0.00, 100.00
2026-05-22T15:40:14.990,   11, 0.00, 41.73, 1550, 34.00, 32.00, 1.63,   55,  768, 0.00, 0.00, 100.00
2026-05-22T15:40:14.990,   12, 0.00, 40.14, 1550, 34.00, 32.00, 1.63,   53,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:14.990,   13, 0.00, 40.23, 1550, 34.00, 32.00, 1.63,   53,  768, 0.00, 0.00, 100.00
2026-05-22T15:40:14.990,   14, 0.00, 40.15, 1550, 32.00, 30.00, 1.63,   55,  768, 0.00, 0.00, 100.00
2026-05-22T15:40:14.990,   15, 0.00, 40.32, 1550, 32.00, 30.00, 1.61,   53,  768, 0.00, 0.00, 100.00
2026-05-22T15:40:15.989,    0, 0.00, 43.75, 1550, 51.00, 60.00, 8.14,   58,  772, 78.00, 21.00, 1.00
2026-05-22T15:40:15.989,    1, 0.00, 41.89, 1550, 51.00, 60.00, 8.14,   54,  772, 62.00, 37.00, 1.00
2026-05-22T15:40:15.990,    2, 0.00, 41.88, 1550, 41.00, 42.00, 14.66,   54,  770, 75.00, 24.00, 1.00
2026-05-22T15:40:15.990,    3, 0.00, 41.87, 1550, 39.00, 40.00, 8.14,   54,  772, 0.00, 0.00, 100.00
2026-05-22T15:40:15.990,    4, 0.00, 41.61, 1550, 32.00, 32.00, 1.63,   54,  772, 0.00, 0.00, 100.00
2026-05-22T15:40:15.990,    5, 0.00, 41.81, 1550, 32.00, 30.00, 1.63,   36,  438, 0.00, 0.00, 100.00
2026-05-22T15:40:15.990,    6, 0.00, 41.97, 1550, 38.00, 36.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:15.990,    7, 0.00, 43.85, 1550, 38.00, 36.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:15.990,    8, 0.00, 42.14, 1550, 33.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:15.990,    9, 0.00, 41.93, 1550, 33.00, 30.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:15.990,   10, 0.00, 41.99, 1550, 34.00, 32.00, 1.63,   18,  334, 0.00, 0.00, 100.00
2026-05-22T15:40:15.990,   11, 0.00, 42.16, 1550, 34.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:15.990,   12, 0.00, 40.32, 1550, 34.00, 32.00, 1.63,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:15.990,   13, 0.00, 40.36, 1550, 34.00, 32.00, 1.63,   18,  334, 0.00, 0.00, 100.00
2026-05-22T15:40:15.990,   14, 0.00, 40.18, 1550, 32.00, 30.00, 1.63,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:15.990,   15, 0.00, 40.44, 1550, 32.00, 30.00, 1.61,   54,  772, 0.00, 0.00, 100.00
2026-05-22T15:40:16.989,    0, 0.00, 43.53, 1550, 50.00, 60.00, 8.14,   54,  772, 78.00, 21.00, 1.00
2026-05-22T15:40:16.989,    1, 0.00, 43.30, 1550, 50.00, 60.00, 8.14,   54,  770, 62.00, 37.00, 1.00
2026-05-22T15:40:16.989,    2, 0.00, 41.79, 1550, 41.00, 42.00, 14.66,   56,  770, 75.00, 24.00, 1.00
2026-05-22T15:40:16.990,    3, 0.00, 41.81, 1550, 39.00, 40.00, 8.14,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:16.990,    4, 0.00, 41.71, 1550, 32.00, 32.00, 1.63,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:16.990,    5, 0.00, 41.72, 1550, 32.00, 30.00, 1.63,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:16.990,    6, 0.00, 41.95, 1550, 38.00, 36.00, 1.63,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:40:16.990,    7, 0.00, 43.58, 1550, 37.00, 36.00, 1.63,   58,  772, 0.00, 0.00, 100.00
2026-05-22T15:40:16.990,    8, 0.00, 41.79, 1550, 33.00, 32.00, 1.63,   36,  436, 0.00, 0.00, 100.00
2026-05-22T15:40:16.990,    9, 0.00, 41.91, 1550, 33.00, 30.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:16.990,   10, 0.00, 41.91, 1550, 34.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:16.990,   11, 0.00, 42.06, 1550, 34.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:16.990,   12, 0.00, 40.42, 1550, 34.00, 32.00, 1.63,    2,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:16.990,   13, 0.00, 40.09, 1550, 34.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:16.990,   14, 0.00, 40.53, 1550, 32.00, 30.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:16.990,   15, 0.00, 40.16, 1550, 32.00, 30.00, 1.61,   56,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:17.989,    0, 0.00, 43.81, 1550, 50.00, 60.00, 8.14,   16,  332, 78.00, 21.00, 1.00
2026-05-22T15:40:17.989,    1, 0.00, 42.18, 1550, 50.00, 60.00, 8.14,   54,  771, 62.00, 37.00, 1.00
2026-05-22T15:40:17.989,    2, 0.00, 41.87, 1550, 40.00, 42.00, 14.66,   54,  773, 75.00, 24.00, 1.00
2026-05-22T15:40:17.990,    3, 0.00, 41.75, 1550, 39.00, 40.00, 8.14,   52,  771, 0.00, 0.00, 100.00
2026-05-22T15:40:17.990,    4, 0.00, 41.76, 1550, 32.00, 32.00, 1.63,   54,  771, 0.00, 0.00, 100.00
2026-05-22T15:40:17.990,    5, 0.00, 41.70, 1550, 32.00, 30.00, 1.63,   54,  773, 0.00, 0.00, 100.00
2026-05-22T15:40:17.990,    6, 0.00, 41.92, 1550, 38.00, 36.00, 1.63,   52,  771, 0.00, 0.00, 100.00
2026-05-22T15:40:17.990,    7, 0.00, 43.39, 1550, 38.00, 36.00, 1.63,   54,  771, 0.00, 0.00, 100.00
2026-05-22T15:40:17.990,    8, 0.00, 41.78, 1550, 33.00, 32.00, 1.63,   54,  771, 0.00, 0.00, 100.00
2026-05-22T15:40:17.990,    9, 0.00, 41.73, 1550, 34.00, 30.00, 1.63,   38,  438, 0.00, 0.00, 100.00
2026-05-22T15:40:17.990,   10, 0.00, 41.70, 1550, 34.00, 32.00, 1.63,   56,  771, 0.00, 0.00, 100.00
2026-05-22T15:40:17.990,   11, 0.00, 42.11, 1550, 34.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:17.990,   12, 0.00, 40.24, 1550, 34.00, 32.00, 1.63,   54,  773, 0.00, 0.00, 100.00
2026-05-22T15:40:17.990,   13, 0.00, 40.19, 1550, 34.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:17.990,   14, 0.00, 40.45, 1550, 32.00, 30.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:17.990,   15, 0.00, 40.21, 1550, 32.00, 30.00, 1.61,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:18.989,    0, 0.00, 43.74, 1550, 49.00, 60.00, 8.14,    0,    0, 78.00, 21.00, 1.00
2026-05-22T15:40:18.989,    1, 0.00, 42.12, 1550, 49.00, 60.00, 8.14,    0,    0, 62.00, 37.00, 1.00
2026-05-22T15:40:18.989,    2, 0.00, 41.85, 1550, 40.00, 42.00, 14.66,    0,    0, 75.00, 24.00, 1.00
2026-05-22T15:40:18.989,    3, 0.00, 41.80, 1550, 39.00, 40.00, 8.14,   53,  770, 0.00, 0.00, 100.00
2026-05-22T15:40:18.990,    4, 0.00, 41.82, 1550, 32.00, 32.00, 1.63,   55,  768, 0.00, 0.00, 100.00
2026-05-22T15:40:18.990,    5, 0.00, 41.84, 1550, 32.00, 30.00, 1.63,   53,  766, 0.00, 0.00, 100.00
2026-05-22T15:40:18.990,    6, 0.00, 41.90, 1550, 38.00, 36.00, 1.63,   51,  768, 0.00, 0.00, 100.00
2026-05-22T15:40:18.990,    7, 0.00, 43.43, 1550, 38.00, 36.00, 1.63,   53,  766, 0.00, 0.00, 100.00
2026-05-22T15:40:18.990,    8, 0.00, 41.79, 1550, 33.00, 32.00, 1.63,   53,  766, 0.00, 0.00, 100.00
2026-05-22T15:40:18.990,    9, 0.00, 41.74, 1550, 34.00, 30.00, 1.63,   53,  768, 0.00, 0.00, 100.00
2026-05-22T15:40:18.990,   10, 0.00, 41.91, 1550, 34.00, 32.00, 1.63,   53,  768, 0.00, 0.00, 100.00
2026-05-22T15:40:18.990,   11, 0.00, 42.08, 1550, 34.00, 32.00, 1.63,   51,  766, 0.00, 0.00, 100.00
2026-05-22T15:40:18.990,   12, 0.00, 40.02, 1550, 34.00, 32.00, 1.63,   53,  766, 0.00, 0.00, 100.00
2026-05-22T15:40:18.990,   13, 0.00, 40.15, 1550, 34.00, 32.00, 1.63,   55,  766, 0.00, 0.00, 100.00
2026-05-22T15:40:18.990,   14, 0.00, 40.45, 1550, 32.00, 30.00, 1.63,    0,   59, 0.00, 0.00, 100.00
2026-05-22T15:40:18.990,   15, 0.00, 40.39, 1550, 32.00, 30.00, 1.61,   53,  768, 0.00, 0.00, 100.00
2026-05-22T15:40:19.989,    0, 0.00, 43.53, 1550, 49.00, 60.00, 8.14,   12,  250, 78.00, 21.00, 1.00
2026-05-22T15:40:19.989,    1, 0.00, 42.42, 1550, 49.00, 60.00, 8.14,    0,    0, 62.00, 37.00, 1.00
2026-05-22T15:40:19.990,    2, 0.00, 41.90, 1550, 40.00, 42.00, 14.66,   36,  438, 75.00, 24.00, 1.00
2026-05-22T15:40:19.990,    3, 0.00, 41.93, 1550, 39.00, 40.00, 8.14,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:19.990,    4, 0.00, 42.16, 1550, 32.00, 32.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:19.990,    5, 0.00, 41.99, 1550, 32.00, 30.00, 1.63,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:40:19.990,    6, 0.00, 41.96, 1550, 38.00, 36.00, 1.63,   18,  335, 0.00, 0.00, 100.00
2026-05-22T15:40:19.990,    7, 0.00, 43.77, 1550, 38.00, 36.00, 1.63,   16,  333, 0.00, 0.00, 100.00
2026-05-22T15:40:19.990,    8, 0.00, 41.95, 1550, 33.00, 32.00, 1.63,   32,  267, 0.00, 0.00, 100.00
2026-05-22T15:40:19.990,    9, 0.00, 41.89, 1550, 33.00, 30.00, 1.63,   56,  773, 0.00, 0.00, 100.00
2026-05-22T15:40:19.990,   10, 0.00, 41.87, 1550, 34.00, 32.00, 1.63,   56,  773, 0.00, 0.00, 100.00
